datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,log_co,log_pm2_5,log_pm10,log_precip_mm,log_so2,log_no2,scaled_temp_C,scaled_humidity_%,scaled_windspeed_kph,scaled_log_pm2_5,scaled_log_pm10,scaled_log_precip_mm,scaled_log_co,scaled_log_no2,scaled_log_so2,scaled_o3,aqi_us,aqi_us_lag1,aqi_us_lag24,hour_sin,hour_cos,aqi_us_lag12,hour,day_of_week,is_weekend,log_pm2_5_scaled_windspeed_kph,scaled_temp_C_scaled_o3,scaled_temp_C_scaled_windspeed_kph
07/05/2025 05:00,29.0,70.56,8.2,0.0,99.4,29.3,727.0,11.4,39.6,114.0,6.590301048,3.411147713,4.609162207,0.0,3.703768067,2.517696473,-0.622112145,0.403498727,-1.095519617,0.646431866,1.042464651,-0.109221172,2.203080951,0.061541404,3.434308607,1.14829895,83,85.0,97.0,0.965925826,0.258819045,105.0,5,2,0,-3.736979236,-0.714370723,0.681536059
07/05/2025 06:00,29.0,70.1,3.6,0.0,116.4,37.5,701.0,9.1,42.1,143.0,6.553933404,3.650658241,4.765586907,0.0,3.763522997,2.312535424,-0.622112145,0.37769552,-1.651205628,1.327279501,1.311285935,-0.109221172,2.116653616,-0.271198202,3.612947986,2.05791889,82,83.0,99.0,1.0,6.12e-17,103.0,6,2,0,-6.027987433,-1.280256335,1.027235075
07/05/2025 07:00,29.0,74.46,0.0,0.0,117.6,41.3,579.0,7.1,40.7,164.0,6.363028104,3.744787086,4.775756487,0.0,3.730501129,2.091864062,-0.622112145,0.622265047,-2.086090333,1.594856053,1.328762711,-0.109221172,1.662969115,-0.629093147,3.514227998,2.716609192,81,82.0,101.0,0.965925826,-0.258819045,101.0,7,2,0,-7.811964139,-1.690035572,1.297782132
07/05/2025 08:00,30.0,68.26,4.6,0.0,101.3,38.1,405.0,5.6,36.8,178.0,6.00635316,3.666122467,4.627909673,0.0,3.632309103,1.887069649,-0.307096744,0.274482693,-1.530404321,1.371239078,1.074682823,-0.109221172,0.815334747,-0.961238126,3.220679626,3.155736059,81,81.0,104.0,0.866025404,-0.5,100.0,8,2,0,-5.610649665,-0.969116269,0.469982184
07/05/2025 09:00,31.0,58.8,7.6,0.0,81.7,33.6,282.0,5.1,32.3,178.0,5.645446898,3.543853682,4.415219602,0.0,3.505557397,1.808288771,0.007918656,-0.256165868,-1.168000401,1.023670169,0.709167543,-0.109221172,-0.042355305,-1.08900857,2.84175113,3.155736059,81,81.0,105.0,0.707106781,-0.707106781,98.0,9,2,0,-4.139222522,0.024989188,-0.009248993
07/05/2025 10:00,33.0,49.39,7.6,0.0,67.3,27.3,264.0,6.2,27.1,154.0,5.579729826,3.342861805,4.223909767,0.0,3.335769576,1.974081026,0.637949457,-0.784009731,-1.168000401,0.452318065,0.380394941,-0.109221172,-0.198531256,-0.820119081,2.334164717,2.402947143,80,81.0,107.0,0.5,-0.866025404,97.0,10,2,0,-3.904463929,1.532958825,-0.745125222
07/05/2025 11:00,35.0,44.47,13.0,0.0,61.9,23.2,298.0,8.3,21.2,115.0,5.700443573,3.186352633,4.141546164,0.0,3.100092289,2.2300144,1.267980258,-1.059991858,-0.515673344,0.007415288,0.238850227,-0.109221172,0.088343734,-0.405034587,1.629599522,1.179665155,92,80.0,121.0,0.258819045,-0.965925826,95.0,11,2,0,-1.643117117,1.495792128,-0.65386362
07/05/2025 12:00,35.0,44.17,14.8,0.0,50.6,18.8,325.0,10.2,17.9,87.0,5.786897381,2.985681938,3.943521672,0.0,2.939161922,2.415913778,1.267980258,-1.076820036,-0.298230992,-0.563023804,-0.101461744,-0.109221172,0.293800328,-0.103534442,1.148492766,0.30141142,106,92.0,138.0,1.22e-16,-1.0,94.0,12,2,0,-0.890422886,0.38218373,-0.37815101
07/05/2025 13:00,36.0,39.29,22.3,0.0,46.0,16.6,325.0,13.0,16.1,73.0,5.786897381,2.867898902,3.850147602,0.0,2.839078464,2.63905733,1.582995659,-1.350558406,0.607778809,-0.897841241,-0.26192833,-0.109221172,0.293800328,0.258370013,0.849289893,-0.137715448,108,106.0,140.0,-0.258819045,-0.965925826,92.0,13,2,0,1.743048179,-0.218002956,0.962111216
07/05/2025 14:00,35.8,43.26,20.8,0.0,40.7,15.4,317.0,16.9,13.7,53.0,5.762051383,2.797281335,3.730501129,0.0,2.687847494,2.884800713,1.519992579,-1.127865511,0.426576849,-1.098583162,-0.467544953,-0.109221172,0.234754065,0.656927912,0.397179811,-0.765039544,99,108.0,130.0,-0.5,-0.866025404,90.0,14,2,0,1.193255458,-1.16285443,0.648393645
07/05/2025 15:00,36.0,39.29,22.3,0.0,37.4,15.4,306.0,20.7,12.1,38.0,5.726847748,2.797281335,3.64805746,0.0,2.57261223,3.077312261,1.582995659,-1.350558406,0.607778809,-1.098583162,-0.609227264,-0.109221172,0.151092985,0.969151977,0.052680107,-1.235532617,80,99.0,107.0,-0.707106781,-0.707106781,87.0,15,2,0,1.700128318,-1.955842769,0.962111216
07/05/2025 16:00,34.0,46.69,24.1,0.0,36.1,15.8,290.0,24.0,12.3,31.0,5.673323267,2.821378886,3.61361697,0.0,2.587764035,3.218875825,0.952964858,-0.935463337,0.825221162,-1.030081952,-0.668414443,-0.109221172,0.023892603,1.198746264,0.097976938,-1.455096051,72,80.0,106.0,-0.866025404,-0.5,85.0,16,2,0,2.328261563,-1.386655402,0.786406767
07/05/2025 17:00,32.6,55.71,21.8,0.0,35.7,16.5,271.0,27.2,13.4,28.0,5.605802066,2.862200881,3.602776755,0.0,2.667228207,3.339321978,0.511943297,-0.429496106,0.547378156,-0.914038793,-0.687043728,-0.109221172,-0.136570842,1.394091363,0.335537757,-1.549194665,71,72.0,105.0,-0.965925826,-0.258819045,83.0,17,2,0,1.56670624,-0.793099824,0.280226578
07/05/2025 18:00,32.0,55.55,18.4,0.0,34.9,18.7,253.0,30.3,14.1,25.0,5.537334267,2.980618636,3.580737295,0.0,2.714694744,3.443618098,0.322934057,-0.438471134,0.136653713,-0.577417063,-0.724919306,-0.109221172,-0.299283869,1.563243598,0.47744057,-1.64329328,71,71.0,103.0,-1.0,-1.84e-16,82.0,18,2,0,0.407312604,-0.530675366,0.044130138
07/05/2025 19:00,30.0,62.27,14.8,0.0,36.7,21.8,235.0,33.9,14.0,20.0,5.463831805,3.126760536,3.629660094,0.0,2.708050201,3.552486829,-0.307096744,-0.061519937,-0.298230992,-0.161984941,-0.640843775,-0.109221172,-0.473961721,1.739811904,0.457576486,-1.800124304,71,71.0,101.0,-0.965925826,0.258819045,81.0,19,2,0,-0.932496896,0.552812313,0.091585767
07/05/2025 20:00,30.0,69.57,16.9,0.0,38.0,23.7,219.0,37.4,13.6,16.0,5.393627546,3.206803244,3.663561646,0.0,2.681021529,3.64805746,-0.307096744,0.347965739,-0.044548247,0.065549475,-0.58258278,-0.109221172,-0.640801426,1.894812739,0.376773359,-1.925589123,71,71.0,100.0,-0.866025404,0.5,81.0,20,2,0,-0.142857463,0.59134215,0.013680622
07/05/2025 21:00,29.0,70.1,13.0,0.0,37.0,22.8,211.0,38.5,13.1,14.0,5.356586275,3.169685581,3.63758616,0.0,2.646174797,3.676300672,-0.622112145,0.37769552,-0.515673344,-0.039963519,-0.627222557,-0.109221172,-0.72882963,1.940618878,0.272597881,-1.988321533,72,71.0,98.0,-0.707106781,0.707106781,81.0,21,2,0,-1.634522363,1.236958974,0.32080665
07/05/2025 22:00,29.0,74.46,14.8,0.0,35.0,21.0,210.0,35.7,12.2,15.0,5.351858133,3.091042453,3.583518938,0.0,2.58021683,3.602776755,-0.622112145,0.622265047,-0.298230992,-0.263519401,-0.720138956,-0.109221172,-0.74006601,1.821374414,0.075414313,-1.956955328,73,72.0,97.0,-0.5,0.866025404,80.0,22,2,0,-0.921844657,1.217445677,0.185533122
07/05/2025 23:00,29.2,78.71,12.2,0.0,34.3,19.4,218.0,30.5,11.3,18.0,5.38907173,3.015534901,3.563882964,0.0,2.509599262,3.449987546,-0.559109064,0.860664242,-0.61231439,-0.4781619,-0.75388406,-0.109221172,-0.651628277,1.573573861,-0.135699285,-1.862856713,73,73.0,95.0,-0.258819045,0.965925826,92.0,23,2,0,-1.846455413,1.041540073,0.342350525
08/05/2025 00:00,29.0,79.05,11.2,0.0,41.9,24.1,244.0,38.3,14.4,12.0,5.501258211,3.222867846,3.758871826,0.0,2.734367509,3.671224519,-0.622112145,0.879736177,-0.733115696,0.111215721,-0.418788924,-0.109221172,-0.38501825,1.93238614,0.536252966,-2.051053942,74,73.0,94.0,0.0,1.0,106.0,0,3,0,-2.362735004,1.275985567,0.456080178
08/05/2025 01:00,29.0,79.05,13.0,0.0,39.6,23.2,311.0,31.4,16.0,21.0,5.743003188,3.186352633,3.703768067,0.0,2.833213344,3.478158423,-0.622112145,0.879736177,-0.515673344,0.007415288,-0.513486649,-0.109221172,0.189486224,1.619262683,0.83175592,-1.768758099,74,74.0,92.0,0.258819045,0.965925826,108.0,1,3,0,-1.643117117,1.100365895,0.32080665
08/05/2025 02:00,29.0,79.99,8.6,0.0,42.8,21.5,397.0,21.7,18.3,33.0,5.986452005,3.113515309,3.779633817,0.0,2.960105096,3.122364924,-0.622112145,0.93246447,-1.047199094,-0.199636653,-0.38310872,-0.109221172,0.768039857,1.042220455,1.21110309,-1.392363641,75,74.0,90.0,0.5,0.866025404,99.0,2,3,0,-3.260470411,0.866206331,0.651475275
08/05/2025 03:00,29.0,79.05,13.0,0.0,47.0,19.3,445.0,13.8,20.1,47.0,6.100318952,3.010620886,3.871201011,0.0,3.04927304,2.694627181,-0.622112145,0.879736177,-0.515673344,-0.492130787,-0.225747315,-0.109221172,1.038643495,0.348495748,1.477673666,-0.953236773,75,75.0,87.0,0.707106781,0.707106781,80.0,3,3,0,-1.55249694,0.593020174,0.32080665
08/05/2025 04:00,29.0,74.46,9.4,0.0,50.3,19.5,419.0,9.4,21.1,64.0,6.040254711,3.020424886,3.937690752,0.0,3.095577609,2.341805806,-0.622112145,0.622265047,-0.950558049,-0.464261322,-0.111482383,-0.109221172,0.895901439,-0.223726153,1.616102733,-0.420011291,75,75.0,85.0,0.866025404,0.5,72.0,4,3,0,-2.871089187,0.261294125,0.591353707
08/05/2025 05:00,28.2,79.89,7.1,0.0,51.3,20.8,356.0,6.7,21.6,83.0,5.877735782,3.08190997,3.956996371,0.0,3.117949906,2.041220329,-0.874124465,0.926855077,-1.228401054,-0.289479971,-0.078305006,-0.109221172,0.50967686,-0.711229478,1.682985471,0.1759466,74,75.0,83.0,0.965925826,0.258819045,71.0,5,3,0,-3.785821455,-0.153799228,1.073775414
08/05/2025 06:00,28.0,78.91,7.6,0.0,52.7,22.4,304.0,4.9,21.4,97.0,5.720311777,3.152736022,3.983413002,0.0,3.109060959,1.774952351,-0.937127545,0.871883027,-1.168000401,-0.088145396,-0.032907109,-0.109221172,0.135560317,-1.143075107,1.656411663,0.615073468,74,74.0,82.0,1.0,6.12e-17,71.0,6,3,0,-3.682396938,-0.576402289,1.094565348
08/05/2025 07:00,28.0,78.91,5.4,0.0,52.7,22.5,279.0,3.6,20.1,104.0,5.634789603,3.157000421,3.983413002,0.0,3.04927304,1.526056303,-0.937127545,0.871883027,-1.433763276,-0.076023149,-0.032907109,-0.109221172,-0.067682256,-1.546746141,1.477673666,0.834636902,72,74.0,81.0,0.965925826,-0.258819045,71.0,7,3,0,-4.526391266,-0.782161231,1.343619059
08/05/2025 08:00,30.0,70.79,9.7,0.0,53.6,22.0,266.0,3.2,18.1,105.0,5.587248658,3.135494216,4.000033883,0.0,2.949688335,1.435084525,-0.307096744,0.416400331,-0.914317657,-0.137158035,-0.004343547,-0.109221172,-0.180662827,-1.694288347,1.179961832,0.866003107,71,72.0,81.0,0.866025404,-0.5,71.0,8,3,0,-2.866837725,-0.265946734,0.280783975
08/05/2025 09:00,31.0,62.49,14.8,0.0,52.2,21.3,269.0,3.4,16.8,104.0,5.598421959,3.104586678,3.974058396,0.0,2.879198457,1.481604541,0.007918656,-0.049179273,-0.298230992,-0.225017738,-0.048983323,-0.109221172,-0.154109592,-1.61884005,0.969229967,0.834636902,69,71.0,81.0,0.707106781,-0.707106781,72.0,9,3,0,-0.925883965,0.006609203,-0.002361589
08/05/2025 10:00,32.0,55.55,20.5,0.0,53.0,21.2,300.0,4.1,16.9,99.0,5.707110265,3.100092289,3.988984047,0.0,2.884800713,1.62924054,0.322934057,-0.438471134,0.390336457,-0.237793771,-0.023333074,-0.109221172,0.104187058,-1.379397211,0.985978098,0.677805878,68,69.0,80.0,0.5,-0.866025404,73.0,10,3,0,1.21007904,0.218886602,0.126052936
08/05/2025 11:00,33.0,52.85,15.5,0.0,53.0,21.1,347.0,5.5,17.6,92.0,5.85220248,3.095577609,3.988984047,0.0,2.923161581,1.871802177,0.637949457,-0.58992474,-0.213670077,-0.250627484,-0.023333074,-0.109221172,0.448997228,-0.985999613,1.100659206,0.458242444,68,68.0,92.0,0.258819045,-0.965925826,73.0,11,3,0,-0.661432306,0.292335518,-0.13631071
08/05/2025 12:00,33.0,49.39,24.1,0.0,48.7,19.6,382.0,7.4,18.6,85.0,5.948034989,3.025291076,3.906004933,0.0,2.975529566,2.128231706,0.637949457,-0.784009731,0.825221162,-0.450428386,-0.165935565,-0.109221172,0.67674221,-0.570110432,1.257215064,0.23867901,67,68.0,106.0,1.22e-16,-1.0,74.0,12,3,0,2.496534217,0.152265145,0.526449392
08/05/2025 13:00,34.0,46.69,16.6,0.0,50.9,19.6,396.0,11.1,18.8,72.0,5.983936281,3.025291076,3.94931879,0.0,2.985681938,2.493205453,0.952964858,-0.935463337,-0.08078864,-0.450428386,-0.091499196,-0.109221172,0.762061263,0.021820743,1.28756592,-0.169081653,68,67.0,108.0,-0.258819045,-0.965925826,74.0,13,3,0,-0.244409152,-0.161128873,-0.076988735
08/05/2025 14:00,34.2,49.43,19.3,0.0,50.4,19.3,398.0,16.2,19.0,55.0,5.988961417,3.010620886,3.939638172,0.0,2.995732274,2.844909384,1.015967938,-0.781765974,0.245374889,-0.492130787,-0.108135674,-0.109221172,0.774003448,0.592230323,1.317611738,-0.702307135,68,68.0,99.0,-0.5,-0.866025404,75.0,14,3,0,0.738730766,-0.713521532,0.24929302
08/05/2025 15:00,34.0,46.69,20.5,0.0,50.9,19.7,387.0,20.7,18.9,41.0,5.96100534,3.0301337,3.94931879,0.0,2.990719732,3.077312261,0.952964858,-0.935463337,0.390336457,-0.436662438,-0.091499196,-0.109221172,0.707566115,0.969151977,1.302626576,-1.141434002,68,68.0,80.0,-0.707106781,-0.707106781,75.0,15,3,0,1.182771653,-1.087746492,0.371976926
08/05/2025 16:00,33.0,49.39,22.3,0.0,50.6,20.8,353.0,24.0,18.2,34.0,5.869296913,3.08190997,3.943521672,0.0,2.954910279,3.218875825,0.637949457,-0.784009731,0.607778809,-0.289479971,-0.101461744,-0.109221172,0.489621975,1.198746264,1.19557301,-1.360997436,69,68.0,72.0,-0.866025404,-0.5,75.0,16,3,0,1.873119571,-0.868247575,0.387732161
08/05/2025 17:00,33.2,52.9,19.3,0.0,52.5,22.0,306.0,26.6,17.1,31.0,5.726847748,3.135494216,3.979681654,0.0,2.895911938,3.317815773,0.700952537,-0.587120044,0.245374889,-0.137158035,-0.039319559,-0.109221172,0.151092985,1.359211613,1.019195481,-1.455096051,69,69.0,71.0,-0.965925826,-0.258819045,74.0,17,3,0,0.769371545,-1.019953269,0.171996151
08/05/2025 18:00,32.0,52.25,18.4,0.0,54.0,23.2,273.0,27.9,15.8,29.0,5.613128106,3.186352633,4.007333185,0.0,2.821378886,3.363841595,0.322934057,-0.623581097,0.136653713,0.007415288,0.008200558,-0.109221172,-0.119160583,1.433858404,0.79637641,-1.51782846,69,69.0,71.0,-1.0,-1.84e-16,74.0,18,3,0,0.435426918,-0.490158502,0.044130138
08/05/2025 19:00,31.0,58.8,18.4,0.0,56.1,24.0,264.0,27.2,14.2,29.0,5.579729826,3.218875825,4.044804117,0.0,2.721295428,3.339321978,0.007918656,-0.256165868,0.136653713,0.099867751,0.072595657,-0.109221172,-0.198531256,1.394091363,0.497173538,-1.51782846,70,69.0,71.0,-0.965925826,0.258819045,72.0,19,3,0,0.439871333,-0.012019161,0.001082114
08/05/2025 20:00,30.2,68.3,13.3,0.0,58.0,24.5,268.0,25.1,12.4,30.0,5.59471138,3.238678452,4.077537444,0.0,2.595254707,3.261935314,-0.244093664,0.27672645,-0.479432952,0.15615994,0.128849017,-0.109221172,-0.162927746,1.26858212,0.120370554,-1.486462255,70,70.0,71.0,-0.866025404,0.5,71.0,20,3,0,-1.552729171,0.362836018,0.117026546
08/05/2025 21:00,30.0,66.17,14.8,0.0,59.0,25.1,280.0,23.3,11.1,31.0,5.638354669,3.261935314,4.094344562,0.0,2.493205453,3.19047635,-0.307096744,0.157246383,-0.298230992,0.222271353,0.157732634,-0.109221172,-0.059209913,1.152686692,-0.184709132,-1.455096051,70,70.0,72.0,-0.707106781,0.707106781,69.0,21,3,0,-0.972810205,0.446855259,0.091585767
08/05/2025 22:00,30.0,70.28,13.0,0.0,59.8,25.5,296.0,22.6,10.3,29.0,5.693732139,3.277144733,4.107589789,0.0,2.424802726,3.161246712,-0.307096744,0.387792427,-0.515673344,0.2655066,0.180495017,-0.109221172,0.072394079,1.105280723,-0.389201389,-1.51782846,70,70.0,73.0,-0.5,0.866025404,68.0,22,3,0,-1.689936183,0.466120178,0.158361605
08/05/2025 23:00,30.0,72.15,9.7,0.0,61.7,25.7,320.0,22.2,10.0,28.0,5.771441123,3.284663565,4.138361448,0.0,2.397895273,3.144152279,-0.307096744,0.492688073,-0.914317657,0.286880104,0.233377182,-0.109221172,0.257068688,1.077556186,-0.469642127,-1.549194665,71,70.0,73.0,-0.258819045,0.965925826,68.0,23,3,0,-3.003225895,0.475752637,0.280783975
09/05/2025 00:00,30.0,70.28,11.2,0.0,66.1,30.2,354.0,30.4,15.6,18.0,5.872117789,3.440418095,4.206184044,0.0,2.809402695,3.446807893,-0.307096744,0.387792427,-0.733115696,0.729637688,0.349932671,-0.109221172,0.496325759,1.568416954,0.760573184,-1.862856713,71,71.0,74.0,0.0,1.0,67.0,0,4,0,-2.522224506,0.572077231,0.225137443
09/05/2025 01:00,29.0,74.46,5.4,0.0,59.5,31.5,414.0,27.8,19.5,24.0,6.02827852,3.481240089,4.102643365,0.0,3.020424886,3.360375387,-0.622112145,0.622265047,-1.433763276,0.845680848,0.171994415,-0.109221172,0.867440143,1.428236749,1.391431136,-1.674659484,72,71.0,74.0,0.258819045,0.965925826,68.0,1,4,0,-4.991274195,1.041826004,0.891961547
09/05/2025 02:00,29.2,75.92,1.4,0.0,63.3,31.4,484.0,24.0,24.8,34.0,6.184148891,3.478158423,4.163559631,0.0,3.250374492,3.218875825,-0.559109064,0.704162182,-1.916968503,0.836920709,0.276681136,-0.109221172,1.23786449,1.198746264,2.078873233,-1.360997436,73,72.0,75.0,0.5,0.866025404,68.0,2,4,0,-6.667520145,0.760946003,1.071794465
09/05/2025 03:00,28.0,74.29,5.4,0.0,87.8,31.7,520.0,19.8,28.2,47.0,6.255750042,3.487375078,4.48638665,0.0,3.374168709,3.034952987,-0.937127545,0.612729079,-1.433763276,0.86312055,0.831470589,-0.109221172,1.408023895,0.900451762,2.448960219,-0.953236773,73,73.0,75.0,0.707106781,0.707106781,68.0,3,4,0,-5.000070316,0.893304437,1.343619059
09/05/2025 04:00,28.0,78.91,0.0,0.0,91.5,30.4,493.0,14.9,28.1,67.0,6.202535517,3.446807893,4.527208645,0.0,3.370738174,2.766319109,-0.937127545,0.871883027,-2.086090333,0.747801729,0.901624605,-0.109221172,1.28156012,0.464769008,2.438704519,-0.325912677,75,73.0,75.0,0.866025404,0.5,69.0,4,4,0,-7.190352625,0.305421747,1.954932712
09/05/2025 05:00,28.2,79.89,6.3,0.0,90.8,31.3,431.0,9.6,26.1,90.0,6.068425588,3.47506723,4.519612298,0.0,3.299533728,2.360854001,-0.874124465,0.926855077,-1.3250421,0.828133491,0.888570019,-0.109221172,0.962849241,-0.192832916,2.225836426,0.395510034,75,75.0,74.0,0.965925826,0.258819045,69.0,5,4,0,-4.60461038,-0.345724997,1.158251717
09/05/2025 06:00,29.0,74.46,9.4,0.0,92.0,33.5,374.0,5.6,23.9,108.0,5.926926026,3.540959324,4.532599493,0.0,3.214867803,1.887069649,-0.622112145,0.622265047,-0.950558049,1.015442486,0.910888966,-0.109221172,0.626576974,-0.961238126,1.972724791,0.960101721,76,75.0,74.0,1.0,6.12e-17,69.0,6,4,0,-3.365887387,-0.597290941,0.591353707
09/05/2025 07:00,28.3,79.91,5.8,0.0,89.6,33.9,330.0,3.7,21.7,116.0,5.802118375,3.552486829,4.506454213,0.0,3.122364924,1.547562509,-0.842622925,0.927976956,-1.385442753,1.048211294,0.865957393,-0.109221172,0.329972865,-1.511866391,1.696184317,1.21103136,77,76.0,72.0,0.965925826,-0.258819045,70.0,7,4,0,-4.921767132,-1.020442787,1.167405825
09/05/2025 08:00,30.2,73.44,11.9,0.0,85.9,33.1,291.0,3.2,19.4,119.0,5.676753802,3.529297384,4.464758032,0.0,3.015534901,1.435084525,-0.244093664,0.56504924,-0.648554782,0.982291525,0.794301057,-0.109221172,0.032045235,-1.694288347,1.37681236,1.305129974,78,77.0,71.0,0.866025404,-0.5,70.0,8,4,0,-2.288942695,-0.318573957,0.158308113
09/05/2025 09:00,30.0,70.28,11.2,0.0,81.0,31.4,269.0,3.4,17.7,117.0,5.598421959,3.478158423,4.406719247,0.0,2.928523524,1.481604541,-0.307096744,0.387792427,-0.733115696,0.836920709,0.694559388,-0.109221172,-0.154109592,-1.61884005,1.116688916,1.242397565,79,78.0,69.0,0.707106781,-0.707106781,70.0,9,4,0,-2.549892533,-0.381536247,0.225137443
09/05/2025 10:00,32.0,55.55,9.4,0.0,76.4,29.5,274.0,4.1,17.3,110.0,5.616771098,3.417726684,4.348986781,0.0,2.90690106,1.62924054,0.322934057,-0.438471134,-0.950558049,0.665133661,0.595344137,-0.109221172,-0.110503051,-1.379397211,1.052047831,1.022834131,80,79.0,68.0,0.5,-0.866025404,70.0,10,4,0,-3.248747609,0.330307976,-0.306967567
09/05/2025 11:00,33.4,51.08,9.0,0.0,74.5,28.4,295.0,5.6,17.5,98.0,5.690359454,3.380994674,4.324132656,0.0,2.917770732,1.887069649,0.763955617,-0.689210993,-0.998878571,0.56071695,0.552631461,-0.109221172,0.064378928,-0.961238126,1.084543082,0.646439673,81,80.0,68.0,0.258819045,-0.965925826,71.0,11,4,0,-3.377203129,0.493851219,-0.763098895
09/05/2025 12:00,34.0,43.9,7.6,0.0,80.8,30.6,315.0,7.7,19.6,105.0,5.755742214,3.453157121,4.404277244,0.0,3.025291076,2.163323026,0.952964858,-1.091965397,-1.168000401,0.765850441,0.69036272,-0.109221172,0.219760389,-0.513197719,1.405978774,0.866003107,82,81.0,67.0,1.22e-16,-1.0,71.0,12,4,0,-4.033288902,0.825270528,-1.113063336
09/05/2025 13:00,35.0,39.02,11.2,0.0,69.4,27.0,330.0,11.2,18.2,88.0,5.802118375,3.33220451,4.254193263,0.0,2.954910279,2.501435952,1.267980258,-1.365703766,-0.733115696,0.422022972,0.432438183,-0.109221172,0.329972865,0.035169345,1.19557301,0.332777625,83,82.0,68.0,-0.258819045,-0.965925826,72.0,13,4,0,-2.442891429,0.421955459,-0.929576229
09/05/2025 14:00,36.0,38.57,15.1,0.0,59.6,24.3,342.0,16.1,16.3,64.0,5.837730447,3.230804396,4.104294893,0.0,2.850706502,2.839078464,1.582995659,-1.390946034,-0.2619906,0.133776654,0.174832624,-0.109221172,0.41460459,0.582773469,0.884052304,-0.420011291,83,83.0,68.0,-0.5,-0.866025404,73.0,14,4,0,-0.846440382,-0.66487605,-0.414729982
09/05/2025 15:00,35.0,41.52,18.4,0.0,57.5,24.0,344.0,20.0,15.0,46.0,5.843544417,3.218875825,4.069026754,0.0,2.772588722,3.044522438,1.267980258,-1.225468946,0.136653713,0.099867751,0.114223101,-0.109221172,0.42842143,0.915971937,0.65051657,-0.984602978,84,83.0,68.0,-0.707106781,-0.707106781,73.0,15,4,0,0.439871333,-1.248457138,0.17327421
09/05/2025 16:00,35.0,41.52,20.5,0.0,57.3,24.5,326.0,21.9,14.9,40.0,5.789960171,3.238678452,4.065602093,0.0,2.766319109,3.131136911,1.267980258,-1.225468946,0.390336457,0.15615994,0.108337702,-0.109221172,0.301079016,1.056447265,0.631773351,-1.172800207,84,84.0,69.0,-0.866025404,-0.5,75.0,16,4,0,1.264174272,-1.487087509,0.494938921
09/05/2025 17:00,34.0,46.67,21.8,0.0,56.3,25.0,297.0,22.9,15.3,39.0,5.697093487,3.258096538,4.048300624,0.0,2.791165108,3.173878459,0.952964858,-0.936585216,0.547378156,0.211359007,0.078604525,-0.109221172,0.080382287,1.12576747,0.706051301,-1.204166412,84,84.0,69.0,-0.965925826,-0.258819045,75.0,17,4,0,1.783410875,-1.147528274,0.521632147
09/05/2025 18:00,34.0,43.9,22.3,0.0,56.0,25.8,273.0,22.9,15.3,39.0,5.613128106,3.288401888,4.043051268,0.0,2.791165108,3.173878459,0.952964858,-1.091965397,0.607778809,0.297506893,0.069583325,-0.109221172,-0.119160583,1.12576747,0.706051301,-1.204166412,85,84.0,69.0,-1.0,-1.84e-16,76.0,18,4,0,1.998620983,-1.147528274,0.579191846
09/05/2025 19:00,32.0,52.25,22.3,0.0,55.6,26.4,263.0,21.7,14.4,39.0,5.575949103,3.310543013,4.036008985,0.0,2.734367509,3.122364924,0.322934057,-0.623581097,0.607778809,0.360446644,0.057480917,-0.109221172,-0.207516105,1.042220455,0.536252966,-1.204166412,85,85.0,70.0,-0.965925826,0.258819045,77.0,19,4,0,2.01207789,-0.388866345,0.196272477
09/05/2025 20:00,31.0,60.39,11.9,0.0,56.0,26.3,258.0,19.7,13.0,40.0,5.556828062,3.306886702,4.043051268,0.0,2.63905733,3.0301337,0.007918656,-0.166976522,-0.648554782,0.350052985,0.069583325,-0.109221172,-0.252957065,0.892635622,0.251319971,-1.172800207,85,85.0,70.0,-0.866025404,0.5,78.0,20,4,0,-2.144697184,-0.009287001,-0.005135682
09/05/2025 21:00,31.0,58.8,7.6,0.0,55.9,26.0,252.0,18.1,12.0,40.0,5.533389489,3.295836866,4.041295341,0.0,2.564949357,2.949688335,0.007918656,-0.256165868,-1.168000401,0.318642028,0.066565704,-0.109221172,-0.308658595,0.762165636,0.02977169,-1.172800207,85,85.0,70.0,-0.707106781,0.707106781,79.0,21,4,0,-3.849538781,-0.009287001,-0.009248993
09/05/2025 22:00,31.0,58.8,22.3,0.0,55.9,26.1,232.0,17.6,11.3,38.0,5.451038454,3.299533728,4.041295341,0.0,2.509599262,2.923161581,0.007918656,-0.256165868,0.607778809,0.32915096,0.066565704,-0.109221172,-0.50436499,0.719143328,-0.135699285,-1.235532617,85,85.0,70.0,-0.5,0.866025404,80.0,22,4,0,2.005386679,-0.009783758,0.004812791
09/05/2025 23:00,30.8,65.97,20.1,0.0,56.1,26.3,210.0,17.6,10.8,35.0,5.351858133,3.306886702,4.044804117,0.0,2.468099531,2.923161581,-0.055084424,0.146027597,0.342015934,0.350052985,0.072595657,-0.109221172,-0.74006601,0.719143328,-0.259764129,-1.329631231,85,85.0,71.0,-0.258819045,0.965925826,81.0,23,4,0,1.131007944,0.07324197,-0.018839751
