datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,aqi_us
2025-08-05 05:00:00+05:00,29.0,79.05,11.2,0.0,41.9,24.1,244.0,38.3,14.4,12.0,74
2025-08-05 06:00:00+05:00,29.0,79.05,13.0,0.0,39.6,23.2,311.0,31.4,16.0,21.0,74
2025-08-05 07:00:00+05:00,29.0,79.99,8.6,0.0,42.8,21.5,397.0,21.7,18.3,33.0,75
2025-08-05 08:00:00+05:00,29.0,79.05,13.0,0.0,47.0,19.3,445.0,13.8,20.1,47.0,75
2025-08-05 09:00:00+05:00,29.0,74.46,9.4,0.0,50.3,19.5,419.0,9.4,21.1,64.0,75
2025-08-05 10:00:00+05:00,28.2,79.89,7.1,0.0,51.3,20.8,356.0,6.7,21.6,83.0,74
2025-08-05 11:00:00+05:00,28.0,78.91,7.6,0.0,52.7,22.4,304.0,4.9,21.4,97.0,74
2025-08-05 12:00:00+05:00,28.0,78.91,5.4,0.0,52.7,22.5,279.0,3.6,20.1,104.0,72
2025-08-05 13:00:00+05:00,30.0,70.79,9.7,0.0,53.6,22.0,266.0,3.2,18.1,105.0,71
2025-08-05 14:00:00+05:00,31.0,62.49,14.8,0.0,52.2,21.3,269.0,3.4,16.8,104.0,69
2025-08-05 15:00:00+05:00,32.0,55.55,20.5,0.0,53.0,21.2,300.0,4.1,16.9,99.0,68
2025-08-05 16:00:00+05:00,33.0,52.85,15.5,0.0,53.0,21.1,347.0,5.5,17.6,92.0,68
2025-08-05 17:00:00+05:00,33.0,49.39,24.1,0.0,48.7,19.6,382.0,7.4,18.6,85.0,67
2025-08-05 18:00:00+05:00,34.0,46.69,16.6,0.0,50.9,19.6,396.0,11.1,18.8,72.0,68
2025-08-05 19:00:00+05:00,34.2,49.43,19.3,0.0,50.4,19.3,398.0,16.2,19.0,55.0,68
2025-08-05 20:00:00+05:00,34.0,46.69,20.5,0.0,50.9,19.7,387.0,20.7,18.9,41.0,68
2025-08-05 21:00:00+05:00,33.0,49.39,22.3,0.0,50.6,20.8,353.0,24.0,18.2,34.0,69
2025-08-05 22:00:00+05:00,33.2,52.9,19.3,0.0,52.5,22.0,306.0,26.6,17.1,31.0,69
2025-08-05 23:00:00+05:00,32.0,52.25,18.4,0.0,54.0,23.2,273.0,27.9,15.8,29.0,69
2025-08-06 00:00:00+05:00,31.0,58.8,18.4,0.0,56.1,24.0,264.0,27.2,14.2,29.0,70
2025-08-06 01:00:00+05:00,30.2,68.3,13.3,0.0,58.0,24.5,268.0,25.1,12.4,30.0,70
2025-08-06 02:00:00+05:00,30.0,66.17,14.8,0.0,59.0,25.1,280.0,23.3,11.1,31.0,70
2025-08-06 03:00:00+05:00,30.0,70.28,13.0,0.0,59.8,25.5,296.0,22.6,10.3,29.0,70
2025-08-06 04:00:00+05:00,30.0,72.15,9.7,0.0,61.7,25.7,320.0,22.2,10.0,28.0,71
2025-08-06 05:00:00+05:00,29.0,70.1,18.4,0.0,36.1,17.0,130.0,6.4,7.3,63.0,74
2025-08-06 06:00:00+05:00,29.0,74.46,22.3,0.0,38.8,17.3,171.0,6.8,8.4,66.0,74
2025-08-06 07:00:00+05:00,28.4,75.79,20.8,0.0,49.8,19.4,227.0,7.4,9.9,70.0,73
2025-08-06 08:00:00+05:00,28.0,74.29,16.6,0.0,55.2,20.7,260.0,7.4,11.3,76.0,73
2025-08-06 09:00:00+05:00,28.0,69.91,18.4,0.0,58.4,21.9,248.0,6.4,12.4,86.0,72
2025-08-06 10:00:00+05:00,28.2,73.1,15.8,0.0,61.0,23.2,214.0,4.9,13.3,97.0,72
2025-08-06 11:00:00+05:00,28.0,74.29,22.3,0.0,63.8,24.0,188.0,3.7,13.8,105.0,72
2025-08-06 12:00:00+05:00,29.0,70.1,18.4,0.0,63.8,24.0,183.0,3.2,13.6,107.0,71
2025-08-06 13:00:00+05:00,30.0,70.74,22.3,0.0,63.1,23.8,187.0,3.0,12.9,106.0,71
2025-08-06 14:00:00+05:00,31.0,58.8,22.3,0.0,61.2,23.5,195.0,3.2,12.2,102.0,71
2025-08-06 15:00:00+05:00,33.0,52.5,18.4,0.0,58.8,22.9,210.0,3.6,11.7,96.0,71
2025-08-06 16:00:00+05:00,33.8,53.05,24.0,0.0,56.3,22.2,229.0,4.2,11.3,89.0,71
2025-08-06 17:00:00+05:00,35.0,44.17,27.7,0.0,66.8,25.4,240.0,5.9,11.8,84.0,71
2025-08-06 18:00:00+05:00,35.0,46.96,31.7,0.0,62.6,24.3,234.0,8.6,11.6,76.0,71
2025-08-06 19:00:00+05:00,35.0,50.83,28.1,0.0,59.1,23.6,219.0,12.4,11.3,64.0,71
2025-08-06 20:00:00+05:00,34.0,49.64,33.5,0.0,52.5,23.7,207.0,15.1,11.0,56.0,71
2025-08-06 21:00:00+05:00,34.0,49.64,33.5,0.0,52.5,24.2,203.0,15.9,10.8,54.0,71
2025-08-06 22:00:00+05:00,33.0,52.5,33.5,0.0,52.4,24.4,201.0,15.6,10.5,55.0,71
2025-08-06 23:00:00+05:00,32.0,55.55,29.5,0.0,51.7,24.5,194.0,14.7,10.1,57.0,71
2025-08-07 00:00:00+05:00,30.0,62.27,29.5,0.0,49.7,23.9,176.0,12.8,9.3,59.0,71
2025-08-07 01:00:00+05:00,30.0,65.81,25.1,0.0,47.4,23.0,153.0,10.2,8.3,61.0,71
2025-08-07 02:00:00+05:00,29.0,70.1,27.7,0.0,45.9,22.1,136.0,8.2,7.6,63.0,72
2025-08-07 03:00:00+05:00,29.0,70.1,27.7,0.0,44.7,21.5,126.0,7.2,7.2,63.0,72
2025-08-07 04:00:00+05:00,29.2,70.65,22.9,0.0,43.8,21.0,121.0,6.7,7.1,63.0,72
2025-09-04 05:00:00+05:00,27.0,61.6,7.6,0.0,28.9,18.2,287.0,14.1,7.6,57.0,75
2025-09-04 06:00:00+05:00,27.0,61.6,5.4,0.0,27.9,17.9,354.0,15.8,8.4,59.0,75
2025-09-04 07:00:00+05:00,25.6,77.82,6.1,0.0,29.4,19.6,479.0,18.0,9.7,62.0,75
2025-09-04 08:00:00+05:00,25.0,78.49,5.4,0.0,30.6,18.2,552.0,18.6,11.3,69.0,74
2025-09-04 09:00:00+05:00,25.0,83.45,5.4,0.0,33.1,17.6,514.0,16.0,13.8,85.0,74
2025-09-04 10:00:00+05:00,25.0,89.74,8.6,0.0,36.6,18.3,424.0,11.6,16.7,106.0,73
2025-09-04 11:00:00+05:00,25.0,88.68,14.8,0.0,40.3,18.6,352.0,8.1,18.5,122.0,73
2025-09-04 12:00:00+05:00,25.0,83.45,11.2,0.0,42.7,18.3,323.0,6.0,18.0,128.0,73
2025-09-04 13:00:00+05:00,26.2,83.79,13.3,0.0,44.4,17.6,312.0,4.8,16.4,129.0,72
2025-09-04 14:00:00+05:00,28.0,74.29,14.8,0.0,45.4,17.2,312.0,4.6,15.2,126.0,72
2025-09-04 15:00:00+05:00,30.0,58.57,18.4,0.0,47.4,17.2,316.0,5.2,15.1,121.0,72
2025-09-04 16:00:00+05:00,30.8,58.01,18.4,0.0,49.4,17.5,330.0,6.9,15.5,114.0,72
2025-09-04 17:00:00+05:00,32.0,46.17,22.3,0.0,59.5,20.1,371.0,11.1,16.2,103.0,72
2025-09-04 18:00:00+05:00,34.0,26.34,22.3,0.0,56.2,20.4,475.0,20.7,16.2,85.0,72
2025-09-04 19:00:00+05:00,34.8,31.47,20.8,0.0,48.0,22.1,605.0,33.7,16.0,60.0,72
2025-09-04 20:00:00+05:00,36.0,23.57,18.4,0.0,47.3,23.5,667.0,42.3,15.6,42.0,72
2025-09-04 21:00:00+05:00,36.0,32.56,27.7,0.0,46.7,23.9,597.0,42.9,14.7,37.0,71
2025-09-04 22:00:00+05:00,34.6,34.08,21.5,0.0,45.3,23.3,458.0,39.0,13.5,40.0,71
2025-09-04 23:00:00+05:00,33.0,36.1,13.0,0.0,41.8,21.2,344.0,33.8,12.1,44.0,70
2025-09-05 00:00:00+05:00,32.0,22.55,7.6,0.0,38.3,18.8,290.0,27.0,10.2,50.0,69
2025-09-05 01:00:00+05:00,31.0,33.55,11.2,0.0,34.8,17.1,260.0,18.8,8.0,59.0,68
2025-09-05 02:00:00+05:00,30.0,33.03,7.6,0.0,30.9,15.5,240.0,12.6,6.5,65.0,67
2025-09-05 03:00:00+05:00,29.0,37.37,13.0,0.0,27.0,14.3,224.0,9.7,6.1,67.0,66
2025-09-05 04:00:00+05:00,27.2,78.06,13.3,0.0,24.7,13.4,219.0,8.8,6.4,66.0,65
2025-09-05 05:00:00+05:00,30.0,70.28,11.2,0.0,66.1,30.2,354.0,30.4,15.6,18.0,71
2025-09-05 06:00:00+05:00,29.0,74.46,5.4,0.0,59.5,31.5,414.0,27.8,19.5,24.0,72
2025-09-05 07:00:00+05:00,29.2,75.92,1.4,0.0,63.3,31.4,484.0,24.0,24.8,34.0,73
2025-09-05 08:00:00+05:00,28.0,74.29,5.4,0.0,87.8,31.7,520.0,19.8,28.2,47.0,73
2025-09-05 09:00:00+05:00,28.0,78.91,0.0,0.0,91.5,30.4,493.0,14.9,28.1,67.0,75
2025-09-05 10:00:00+05:00,28.2,79.89,6.3,0.0,90.8,31.3,431.0,9.6,26.1,90.0,75
2025-09-05 11:00:00+05:00,29.0,74.46,9.4,0.0,92.0,33.5,374.0,5.6,23.9,108.0,76
2025-09-05 12:00:00+05:00,28.3,79.91,5.8,0.0,89.6,33.9,330.0,3.7,21.7,116.0,77
2025-09-05 13:00:00+05:00,30.2,73.44,11.9,0.0,85.9,33.1,291.0,3.2,19.4,119.0,78
2025-09-05 14:00:00+05:00,30.0,70.28,11.2,0.0,81.0,31.4,269.0,3.4,17.7,117.0,79
2025-09-05 15:00:00+05:00,32.0,55.55,9.4,0.0,76.4,29.5,274.0,4.1,17.3,110.0,80
2025-09-05 16:00:00+05:00,33.4,51.08,9.0,0.0,74.5,28.4,295.0,5.6,17.5,98.0,81
2025-09-05 17:00:00+05:00,34.0,43.9,7.6,0.0,80.8,30.6,315.0,7.7,19.6,105.0,82
2025-09-05 18:00:00+05:00,35.0,39.02,11.2,0.0,69.4,27.0,330.0,11.2,18.2,88.0,83
2025-09-05 19:00:00+05:00,36.0,38.57,15.1,0.0,59.6,24.3,342.0,16.1,16.3,64.0,83
2025-09-05 20:00:00+05:00,35.0,41.52,18.4,0.0,57.5,24.0,344.0,20.0,15.0,46.0,84
2025-09-05 21:00:00+05:00,35.0,41.52,20.5,0.0,57.3,24.5,326.0,21.9,14.9,40.0,84
2025-09-05 22:00:00+05:00,34.0,46.67,21.8,0.0,56.3,25.0,297.0,22.9,15.3,39.0,84
2025-09-05 23:00:00+05:00,34.0,43.9,22.3,0.0,56.0,25.8,273.0,22.9,15.3,39.0,85
2025-09-06 00:00:00+05:00,32.0,52.25,22.3,0.0,55.6,26.4,263.0,21.7,14.4,39.0,85
2025-09-06 01:00:00+05:00,31.0,60.39,11.9,0.0,56.0,26.3,258.0,19.7,13.0,40.0,85
2025-09-06 02:00:00+05:00,31.0,58.8,7.6,0.0,55.9,26.0,252.0,18.1,12.0,40.0,85
2025-09-06 03:00:00+05:00,31.0,58.8,22.3,0.0,55.9,26.1,232.0,17.6,11.3,38.0,85
2025-09-06 04:00:00+05:00,30.8,65.97,20.1,0.0,56.1,26.3,210.0,17.6,10.8,35.0,85
2025-09-06 05:00:00+05:00,29.0,65.97,13.0,0.0,42.4,20.9,132.0,6.9,7.8,62.0,72
2025-09-06 06:00:00+05:00,29.0,65.97,20.5,0.0,42.7,21.0,173.0,7.2,8.9,64.0,73
2025-09-06 07:00:00+05:00,29.2,70.65,16.2,0.0,61.2,26.6,230.0,7.5,10.4,66.0,73
2025-09-06 08:00:00+05:00,29.0,70.1,16.6,0.0,54.6,23.4,263.0,7.3,11.6,71.0,74
2025-09-06 09:00:00+05:00,29.0,65.97,16.6,0.0,55.6,24.2,249.0,6.2,12.3,79.0,74
2025-09-06 10:00:00+05:00,28.4,70.16,15.8,0.0,56.2,24.7,211.0,4.5,12.7,90.0,74
2025-09-06 11:00:00+05:00,28.0,69.91,16.6,0.0,56.2,24.9,183.0,3.3,12.8,97.0,74
2025-09-06 12:00:00+05:00,29.0,70.1,18.4,0.0,55.2,24.7,177.0,2.8,12.4,99.0,74
2025-09-06 13:00:00+05:00,30.0,66.97,16.9,0.0,54.5,24.4,180.0,2.8,11.7,99.0,75
2025-09-06 14:00:00+05:00,32.0,52.25,18.4,0.0,53.9,24.0,188.0,3.0,11.2,96.0,75
2025-09-06 15:00:00+05:00,33.0,49.39,24.1,0.0,52.7,23.4,202.0,3.4,11.0,92.0,75
2025-09-06 16:00:00+05:00,33.2,51.89,30.2,0.0,51.8,22.6,220.0,4.1,10.9,85.0,75
2025-09-06 17:00:00+05:00,34.0,46.69,35.3,0.0,53.3,22.3,230.0,5.7,11.2,78.0,75
2025-09-06 18:00:00+05:00,34.0,46.69,31.7,0.0,52.2,21.5,225.0,8.7,11.3,70.0,74
2025-09-06 19:00:00+05:00,34.0,49.38,31.6,0.0,50.5,20.7,211.0,12.8,11.5,58.0,74
2025-09-06 20:00:00+05:00,34.0,46.69,35.3,0.0,45.5,20.5,201.0,15.7,11.5,50.0,74
2025-09-06 21:00:00+05:00,34.0,46.69,33.5,0.0,45.6,20.5,200.0,16.5,11.2,47.0,74
2025-09-06 22:00:00+05:00,33.0,51.84,29.1,0.0,44.7,20.1,202.0,16.1,10.6,47.0,73
2025-09-06 23:00:00+05:00,32.0,55.55,33.5,0.0,43.2,19.4,197.0,14.9,10.0,48.0,73
2025-09-07 00:00:00+05:00,31.0,58.8,31.7,0.0,41.9,18.6,179.0,12.6,9.2,51.0,72
2025-09-07 01:00:00+05:00,30.6,63.57,22.9,0.0,40.4,17.6,154.0,9.5,8.2,55.0,72
2025-09-07 02:00:00+05:00,30.0,62.27,24.1,0.0,39.5,17.0,136.0,7.1,7.5,58.0,72
2025-09-07 03:00:00+05:00,30.0,66.17,25.9,0.0,38.6,16.8,126.0,6.1,7.1,59.0,71
2025-09-07 04:00:00+05:00,29.2,71.83,20.8,0.0,38.0,16.6,124.0,5.8,6.9,60.0,71
2025-10-04 05:00:00+05:00,27.0,78.77,24.1,0.0,24.6,13.4,231.0,9.1,6.7,66.0,64
2025-10-04 06:00:00+05:00,27.0,78.77,18.4,0.0,25.2,14.0,278.0,12.6,7.7,64.0,64
2025-10-04 07:00:00+05:00,27.0,76.49,16.9,0.0,27.2,15.8,342.0,17.2,9.1,62.0,64
2025-10-04 08:00:00+05:00,26.0,78.63,9.4,0.0,28.3,16.5,379.0,19.3,10.9,66.0,63
2025-10-04 09:00:00+05:00,26.0,83.56,13.0,0.0,33.8,16.8,362.0,16.6,13.5,83.0,63
2025-10-04 10:00:00+05:00,26.0,85.18,10.1,0.0,36.6,17.6,317.0,11.5,16.5,107.0,63
2025-10-04 11:00:00+05:00,26.0,83.56,9.4,0.0,38.4,17.8,284.0,7.4,18.2,124.0,63
2025-10-04 12:00:00+05:00,26.0,78.63,14.8,0.0,38.3,17.4,278.0,5.5,17.7,130.0,63
2025-10-04 13:00:00+05:00,27.2,75.24,13.0,0.0,37.8,16.6,282.0,4.6,16.0,130.0,63
2025-10-04 14:00:00+05:00,29.0,65.97,20.5,0.0,37.8,16.1,292.0,4.6,14.6,127.0,63
2025-10-04 15:00:00+05:00,30.0,62.27,14.8,0.0,38.0,16.1,306.0,5.2,14.1,120.0,63
2025-10-04 16:00:00+05:00,32.0,50.11,19.7,0.0,39.7,16.4,324.0,6.7,13.9,110.0,63
2025-10-04 17:00:00+05:00,34.0,36.38,22.3,0.0,37.3,15.7,341.0,10.6,14.0,99.0,65
2025-10-04 18:00:00+05:00,35.0,36.65,18.4,0.0,38.3,16.8,358.0,16.6,14.0,85.0,68
2025-10-04 19:00:00+05:00,33.8,47.3,21.8,0.0,39.3,18.0,374.0,24.9,13.9,66.0,63
2025-10-04 20:00:00+05:00,34.0,43.9,29.5,0.0,40.2,20.2,380.0,31.0,13.7,51.0,61
2025-10-04 21:00:00+05:00,33.0,49.39,31.7,0.0,41.9,21.7,369.0,33.4,13.5,45.0,61
2025-10-04 22:00:00+05:00,31.8,50.26,21.8,0.0,43.2,22.8,348.0,33.7,13.2,43.0,61
2025-10-04 23:00:00+05:00,30.0,55.07,18.4,0.0,43.7,23.1,323.0,32.2,12.5,44.0,61
2025-10-05 00:00:00+05:00,29.0,62.05,16.6,0.0,43.4,22.7,293.0,28.3,11.0,46.0,61
2025-10-05 01:00:00+05:00,29.0,61.71,18.4,0.0,43.1,22.3,258.0,22.6,9.1,51.0,61
2025-10-05 02:00:00+05:00,29.0,51.49,16.6,0.0,43.2,21.6,233.0,17.7,7.6,55.0,62
2025-10-05 03:00:00+05:00,28.0,58.1,14.8,0.0,42.4,20.7,216.0,14.0,6.9,59.0,62
2025-10-05 04:00:00+05:00,28.0,65.08,13.3,0.0,41.0,19.6,208.0,11.1,6.5,62.0,63
2025-10-05 05:00:00+05:00,30.0,45.63,22.3,0.0,54.6,27.5,216.0,19.9,11.8,28.0,86
2025-10-05 06:00:00+05:00,29.0,45.36,18.4,0.0,55.9,27.9,285.0,18.5,13.9,35.0,85
2025-10-05 07:00:00+05:00,29.2,45.16,11.2,0.0,73.3,30.0,381.0,16.4,17.0,44.0,85
2025-10-05 08:00:00+05:00,29.0,42.54,7.6,0.0,80.3,30.7,433.0,14.0,19.9,58.0,85
2025-10-05 09:00:00+05:00,28.0,45.09,5.4,0.0,85.9,32.6,393.0,11.1,22.7,79.0,85
2025-10-05 10:00:00+05:00,27.2,53.13,6.8,0.0,90.3,35.3,308.0,7.9,25.5,103.0,85
2025-10-05 11:00:00+05:00,27.0,50.97,0.0,0.0,91.5,36.8,245.0,5.5,26.8,121.0,85
2025-10-05 12:00:00+05:00,29.0,45.36,5.4,0.0,89.9,36.6,231.0,4.2,25.9,130.0,86
2025-10-05 13:00:00+05:00,30.6,44.94,3.3,0.0,88.9,35.9,238.0,3.8,23.6,133.0,86
2025-10-05 14:00:00+05:00,33.0,31.74,7.6,0.0,86.1,34.5,249.0,4.0,21.3,131.0,86
2025-10-05 15:00:00+05:00,34.0,28.12,7.6,0.0,81.7,32.8,259.0,5.0,19.1,121.0,86
2025-10-05 16:00:00+05:00,35.8,25.63,7.1,0.0,77.3,31.2,272.0,6.6,16.7,105.0,87
2025-10-05 17:00:00+05:00,38.0,19.78,5.4,0.0,59.1,25.1,281.0,8.9,15.9,93.0,87
2025-10-05 18:00:00+05:00,38.0,22.56,9.4,0.0,60.3,25.4,286.0,11.9,15.4,80.0,86
2025-10-05 19:00:00+05:00,37.0,34.51,24.0,0.0,61.5,26.1,287.0,16.1,14.6,62.0,86
2025-10-05 20:00:00+05:00,37.0,28.92,27.7,0.0,62.4,26.9,283.0,19.1,13.9,48.0,86
2025-10-05 21:00:00+05:00,36.0,28.66,25.9,0.0,63.3,27.5,271.0,20.1,13.6,43.0,87
2025-10-05 22:00:00+05:00,34.1,48.47,25.9,0.0,61.9,27.9,253.0,19.9,13.3,43.0,87
2025-10-05 23:00:00+05:00,33.0,58.55,23.4,0.0,63.1,28.2,234.0,18.8,12.7,44.0,87
2025-10-06 00:00:00+05:00,29.1,78.13,23.4,0.0,63.3,28.0,211.0,16.2,11.2,47.0,87
2025-10-06 01:00:00+05:00,30.6,71.67,14.8,0.0,63.3,27.3,186.0,12.7,9.2,52.0,88
2025-10-06 02:00:00+05:00,29.6,81.51,18.4,0.0,62.2,26.7,172.0,9.9,7.8,56.0,88
2025-10-06 03:00:00+05:00,28.0,85.8,17.6,0.0,59.3,26.3,169.0,8.2,7.2,58.0,88
2025-10-06 04:00:00+05:00,29.6,74.56,14.8,0.0,57.0,25.9,176.0,7.2,7.3,58.0,88
2025-10-06 05:00:00+05:00,29.0,65.97,14.8,0.0,37.5,17.4,134.0,6.1,7.3,62.0,70
2025-10-06 06:00:00+05:00,29.0,70.1,18.4,0.0,38.4,17.8,172.0,6.4,8.3,65.0,70
2025-10-06 07:00:00+05:00,29.0,69.22,19.3,0.0,45.4,19.7,222.0,6.8,9.7,69.0,70
2025-10-06 08:00:00+05:00,29.0,70.1,14.8,0.0,48.4,20.3,253.0,6.7,10.7,74.0,69
2025-10-06 09:00:00+05:00,29.0,70.1,14.8,0.0,49.6,20.8,242.0,5.7,11.1,82.0,69
2025-10-06 10:00:00+05:00,28.4,75.79,14.8,0.0,51.2,21.4,212.0,4.2,11.3,90.0,68
2025-10-06 11:00:00+05:00,28.0,78.91,16.6,0.0,52.3,21.7,188.0,3.1,11.2,96.0,68
2025-10-06 12:00:00+05:00,29.0,74.46,18.4,0.0,52.0,21.7,182.0,2.7,10.8,97.0,68
2025-10-06 13:00:00+05:00,30.0,69.57,18.4,0.0,51.3,21.5,183.0,2.6,10.3,96.0,68
2025-10-06 14:00:00+05:00,31.0,62.49,33.5,0.0,50.6,21.2,190.0,2.8,9.9,93.0,67
2025-10-06 15:00:00+05:00,32.0,55.55,31.7,0.0,49.1,20.8,205.0,3.2,9.9,89.0,67
2025-10-06 16:00:00+05:00,32.0,58.43,27.5,0.0,47.4,20.2,226.0,4.0,10.0,84.0,67
2025-10-06 17:00:00+05:00,33.0,55.79,35.3,0.0,63.8,25.9,239.0,5.4,10.7,78.0,67
2025-10-06 18:00:00+05:00,34.0,49.64,40.7,0.0,60.3,24.9,236.0,7.1,10.8,72.0,67
2025-10-06 19:00:00+05:00,33.8,53.05,29.4,0.0,58.3,24.3,225.0,9.4,10.9,64.0,67
2025-10-06 20:00:00+05:00,34.0,46.69,37.1,0.0,52.3,23.2,217.0,11.4,10.9,58.0,68
2025-10-06 21:00:00+05:00,34.0,49.64,38.9,0.0,50.2,23.0,220.0,12.9,10.8,54.0,68
2025-10-06 22:00:00+05:00,33.0,52.85,30.5,0.0,49.8,23.0,227.0,14.0,10.7,53.0,68
2025-10-06 23:00:00+05:00,32.0,52.25,29.5,0.0,50.2,23.1,223.0,14.1,10.4,52.0,68
2025-10-07 00:00:00+05:00,31.0,58.8,33.5,0.0,48.9,22.5,197.0,12.5,9.8,54.0,69
2025-10-07 01:00:00+05:00,30.2,68.3,21.8,0.0,46.9,21.5,162.0,10.0,8.9,57.0,69
2025-10-07 02:00:00+05:00,30.0,66.17,14.8,0.0,44.7,20.4,136.0,8.0,8.3,59.0,69
2025-10-07 03:00:00+05:00,30.0,66.17,18.4,0.0,43.7,19.8,127.0,7.1,7.8,59.0,70
2025-10-07 04:00:00+05:00,30.0,69.57,21.2,0.0,42.5,19.3,128.0,6.7,7.5,59.0,70
2025-11-04 05:00:00+05:00,27.0,74.13,18.4,0.0,36.4,18.1,221.0,9.0,6.7,64.0,63
2025-11-04 06:00:00+05:00,27.0,78.77,16.6,0.0,36.3,17.9,279.0,11.2,7.5,63.0,64
2025-11-04 07:00:00+05:00,27.0,79.35,18.4,0.0,39.3,20.0,359.0,14.1,8.7,62.0,64
2025-11-04 08:00:00+05:00,25.3,89.24,11.5,0.0,44.6,21.6,404.0,15.3,10.2,67.0,65
2025-11-04 09:00:00+05:00,26.0,83.56,14.8,0.0,50.4,22.6,377.0,13.1,12.4,82.0,65
2025-11-04 10:00:00+05:00,26.4,82.22,16.9,0.0,53.7,23.9,315.0,9.3,14.8,102.0,66
2025-11-04 11:00:00+05:00,26.0,83.56,18.4,0.0,56.0,24.7,269.0,6.2,16.3,118.0,66
2025-11-04 12:00:00+05:00,27.0,78.77,18.4,0.0,56.5,24.6,257.0,4.8,16.1,125.0,67
2025-11-04 13:00:00+05:00,27.2,78.06,14.8,0.0,56.0,23.9,261.0,4.2,14.9,127.0,67
2025-11-04 14:00:00+05:00,29.0,65.97,14.8,0.0,54.8,23.1,275.0,4.5,13.9,126.0,68
2025-11-04 15:00:00+05:00,30.0,62.27,22.3,0.0,53.3,22.3,301.0,5.8,13.6,121.0,69
2025-11-04 16:00:00+05:00,31.8,55.2,18.4,0.0,50.6,21.4,336.0,8.1,13.5,114.0,69
2025-11-04 17:00:00+05:00,33.0,49.39,24.1,0.0,51.0,21.5,370.0,10.7,13.3,104.0,70
2025-11-04 18:00:00+05:00,34.0,43.9,22.3,0.0,45.8,21.5,393.0,15.8,12.4,92.0,70
2025-11-04 19:00:00+05:00,34.6,45.12,23.7,0.0,40.7,22.4,415.0,22.6,11.2,76.0,71
2025-11-04 20:00:00+05:00,35.0,34.41,20.5,0.0,43.5,23.4,451.0,27.1,10.2,65.0,71
2025-11-04 21:00:00+05:00,34.0,41.25,20.5,0.0,48.5,24.5,537.0,27.0,9.6,64.0,71
2025-11-04 22:00:00+05:00,32.2,54.37,21.8,0.0,54.6,26.0,638.0,24.4,9.2,67.0,71
2025-11-04 23:00:00+05:00,31.0,55.31,24.1,0.0,59.3,27.1,667.0,21.8,8.9,70.0,72
2025-11-05 00:00:00+05:00,29.0,58.34,18.4,0.0,61.0,27.5,554.0,19.7,8.5,70.0,72
2025-11-05 01:00:00+05:00,28.2,67.58,14.8,0.0,60.8,27.2,368.0,17.5,8.2,70.0,73
2025-11-05 02:00:00+05:00,28.0,65.76,9.4,0.0,65.4,28.1,230.0,15.6,8.1,70.0,73
2025-11-05 03:00:00+05:00,28.0,69.91,11.2,0.0,67.3,28.1,176.0,13.4,8.3,71.0,74
2025-11-05 04:00:00+05:00,27.8,76.61,12.2,0.0,65.0,27.2,170.0,11.6,8.7,72.0,74
2025-11-05 05:00:00+05:00,29.0,82.9,20.9,0.0,56.9,25.5,200.0,6.9,7.9,60.0,88
2025-11-05 06:00:00+05:00,28.2,85.31,21.2,0.0,56.0,25.8,263.0,8.9,9.7,59.0,88
2025-11-05 07:00:00+05:00,29.6,74.56,11.2,0.0,62.4,27.9,344.0,11.6,12.3,60.0,87
2025-11-05 08:00:00+05:00,27.4,87.29,16.9,0.0,71.9,30.0,387.0,12.8,14.7,65.0,87
2025-11-05 09:00:00+05:00,27.7,85.26,15.8,0.0,78.7,31.8,356.0,11.2,16.8,82.0,87
2025-11-05 10:00:00+05:00,28.6,81.39,7.6,0.0,82.9,33.6,288.0,8.1,18.8,103.0,87
2025-11-05 11:00:00+05:00,27.7,87.32,14.0,0.0,85.0,35.3,237.0,5.6,19.7,119.0,87
2025-11-05 12:00:00+05:00,29.2,81.95,15.8,0.0,84.1,35.2,224.0,4.4,18.9,123.0,87
2025-11-05 13:00:00+05:00,29.6,78.2,14.8,0.0,81.7,34.2,227.0,3.7,17.0,120.0,87
2025-11-05 14:00:00+05:00,29.0,78.58,16.9,0.0,78.9,33.1,238.0,3.7,15.4,115.0,86
2025-11-05 15:00:00+05:00,32.6,65.9,18.0,0.0,76.4,32.0,258.0,4.3,14.6,108.0,86
2025-11-05 16:00:00+05:00,34.1,61.67,18.4,0.0,74.0,31.0,285.0,5.6,14.0,98.0,86
2025-11-05 17:00:00+05:00,32.3,62.39,21.6,0.0,106.4,43.9,305.0,8.2,14.9,90.0,86
2025-11-05 18:00:00+05:00,34.2,55.08,24.1,0.0,104.3,43.8,312.0,11.0,14.8,81.0,88
2025-11-05 19:00:00+05:00,34.6,56.51,22.3,0.0,99.4,43.4,311.0,14.9,14.7,68.0,90
2025-11-05 20:00:00+05:00,33.1,60.0,24.5,0.0,95.7,43.5,302.0,17.8,14.3,59.0,91
2025-11-05 21:00:00+05:00,32.4,63.17,25.2,0.0,87.8,43.3,283.0,19.2,13.4,56.0,93
2025-11-05 22:00:00+05:00,33.1,61.46,22.3,0.0,87.5,43.2,257.0,19.7,12.2,56.0,94
2025-11-05 23:00:00+05:00,31.9,70.63,20.5,0.0,86.6,43.1,232.0,19.2,11.1,57.0,95
2025-11-06 00:00:00+05:00,28.5,82.85,19.4,0.0,85.4,42.4,210.0,17.2,10.3,60.0,97
