datetime,aqi_us_lag1,aqi_us_lag12,aqi_us_lag24,pm2_5,log_pm10,scaled_humidity_%,scaled_temp_C_scaled_log_windspeed_kph,log_so2,day_of_week,scaled_temp_C,scaled_temp_C_scaled_o3,log_no2,aqi_us
2025-05-20 11:00:00,71.0,66.0,59.0,24.4,4.467056884,-0.575901258,0.910315973,2.646174797,1,0.952964858,0.077998254,1.740466175,71
2025-05-20 12:00:00,71.0,66.0,60.0,27.8,4.697749367,-0.769986249,1.169066633,2.797281335,1,0.952964858,0.018216472,2.00148,72
2025-05-20 13:00:00,72.0,66.0,60.0,26.5,4.636668853,-1.076820036,1.555517394,2.803360381,1,1.267980258,-0.293935654,2.2300144,72
2025-05-20 14:00:00,72.0,67.0,61.0,25.3,4.559126247,-0.858053717,0.993996121,2.803360381,1,1.267980258,-0.771196396,2.48490665,73
2025-05-20 15:00:00,73.0,67.0,62.0,24.3,4.472780998,-1.076820036,1.239454956,2.797281335,1,1.267980258,-1.129141953,2.646174797,73
2025-05-20 16:00:00,73.0,67.0,62.0,23.4,4.412798293,-0.920317977,1.555517394,2.772588722,1,1.267980258,-1.288228867,2.734367509,73
2025-05-20 17:00:00,73.0,68.0,63.0,22.9,4.333361463,-0.46483528,0.910315973,2.727852828,1,0.952964858,-0.968182928,2.785011242,73
2025-05-20 18:00:00,73.0,68.0,63.0,22.9,4.302712828,-0.425008591,0.441698618,2.667228207,1,0.637949457,-0.648136989,2.778819272,73
2025-05-20 19:00:00,73.0,69.0,64.0,22.6,4.295923936,-1.90140078,0.223590639,2.557227311,1,0.322934057,-0.307832618,2.674148649,74
2025-05-20 20:00:00,74.0,70.0,64.0,21.8,4.279440046,0.089933669,0.011206598,2.415913778,1,0.070921736,-0.06093157,2.493205453,74
2025-05-20 21:00:00,74.0,70.0,65.0,20.9,4.244200318,-0.049179273,-0.002522619,2.292534757,1,0.007918656,-0.006306463,2.312535424,74
2025-05-20 22:00:00,74.0,71.0,65.0,20.3,4.220977213,0.168465168,0.004219148,2.219203484,1,0.007918656,-0.006058085,2.219203484,73
2025-05-20 23:00:00,73.0,71.0,66.0,20.1,4.216562195,0.356379828,-0.009316524,2.186051277,1,-0.055084424,0.042141763,2.163323026,73
2025-05-21 00:00:00,73.0,72.0,66.0,20.2,4.231203745,0.398450274,0.004219148,2.219203484,2,0.007918656,-0.005809707,2.104134154,73
2025-05-21 01:00:00,73.0,72.0,66.0,21.1,4.298645026,0.631240076,-0.100984416,2.388762789,2,-0.307096744,0.206043775,2.163323026,74
2025-05-21 02:00:00,74.0,73.0,67.0,24.2,4.580877493,0.643019801,-0.021959657,2.587764035,2,-0.244093664,0.133147263,2.2300144,74
2025-05-21 03:00:00,74.0,73.0,67.0,28.0,4.899331225,0.387792427,-0.100984416,2.721295428,2,-0.307096744,0.109719181,2.2300144,74
2025-05-21 04:00:00,74.0,73.0,67.0,29.7,4.950177325,0.631240076,-0.163624546,2.778819272,2,-0.307096744,0.003762128,2.079441542,75
2025-05-21 05:00:00,75.0,73.0,68.0,31.2,4.950177325,0.710893454,-0.051939805,2.797281335,2,-0.307096744,-0.121459844,1.791759469,75
2025-05-21 06:00:00,75.0,73.0,68.0,32.1,4.919980926,0.387792427,-0.163624546,2.809402695,2,-0.307096744,-0.217784438,1.526056303,76
2025-05-21 07:00:00,76.0,74.0,69.0,32.1,4.885072071,0.387792427,-0.041638842,2.815408719,2,-0.307096744,-0.265946734,1.410986974,77
2025-05-21 08:00:00,77.0,74.0,70.0,32.0,4.871373227,0.267190482,0.002441084,2.809402695,2,0.007918656,0.007602715,1.410986974,77
2025-05-21 09:00:00,77.0,74.0,70.0,31.7,4.845760651,-0.438471134,0.106192292,2.803360381,2,0.322934057,0.299920328,1.504077397,78
2025-05-21 10:00:00,78.0,73.0,71.0,30.9,4.80811103,-0.609557615,0.623597735,2.791165108,2,0.637949457,0.492436052,1.667706821,79
2025-05-21 11:00:00,79.0,73.0,71.0,29.7,4.765586907,-0.567487169,0.375522011,2.766319109,2,1.141974098,0.559120395,1.85629799,79
2025-05-21 12:00:00,79.0,73.0,72.0,34.3,5.010635294,-0.755401828,1.402445113,2.827313622,2,1.267980258,0.38218373,2.066862759,80
2025-05-21 13:00:00,80.0,74.0,72.0,32.4,4.899331225,-0.905733556,1.941968154,2.827313622,2,1.582995659,-0.019392693,2.32238772,80
2025-05-21 14:00:00,80.0,74.0,73.0,30.5,4.763881877,-0.694820386,1.508951296,2.821378886,2,1.456989498,-0.657652271,2.595254707,81
2025-05-21 15:00:00,81.0,74.0,73.0,29.2,4.654912278,-1.062235615,2.329114227,2.797281335,2,1.582995659,-1.260706843,2.778819272,81
2025-05-21 16:00:00,81.0,75.0,73.0,27.9,4.509760001,-1.062235615,0.843437617,2.747270914,2,1.582995659,-1.55862224,2.895911938,82
2025-05-21 17:00:00,82.0,75.0,73.0,27.6,4.475061501,-0.289261285,1.073689869,2.681021529,2,0.952964858,-0.998073819,2.970414466,82
2025-05-21 18:00:00,82.0,76.0,73.0,27.3,4.458987676,-0.425008591,0.623597735,2.602689685,2,0.637949457,-0.688157096,2.975529566,82
2025-05-21 19:00:00,82.0,77.0,74.0,26.0,4.446174454,-0.243264264,0.043786202,2.517696473,2,0.322934057,-0.32809105,2.844909384,83
2025-05-21 20:00:00,83.0,77.0,74.0,23.7,4.369447852,0.087689912,-0.002978165,2.424802726,2,0.007918656,-0.00680322,2.595254707,83
2025-05-21 21:00:00,83.0,78.0,74.0,21.7,4.302712828,0.157246383,-0.163624546,2.341805806,2,-0.307096744,0.234941153,2.341805806,83
2025-05-21 22:00:00,83.0,79.0,73.0,20.3,4.247065649,0.157246383,-0.100984416,2.272125886,2,-0.307096744,0.234941153,2.2300144,83
2025-05-21 23:00:00,83.0,79.0,73.0,19.5,4.216562195,0.274482693,0.133691626,2.2300144,2,-0.307096744,0.234941153,2.197224577,83
2025-05-22 00:00:00,83.0,80.0,73.0,20.6,4.371976299,0.157246383,-0.163624546,2.272125886,3,-0.307096744,0.234941153,2.151762203,83
2025-05-22 01:00:00,83.0,80.0,74.0,20.9,4.380775853,0.157246383,-0.21262532,2.433613355,3,-0.307096744,0.215676234,2.197224577,83
2025-05-22 02:00:00,83.0,81.0,74.0,23.2,4.578826211,0.336746953,-0.016012673,2.624668592,3,-0.370099824,0.236706493,2.261763098,83
2025-05-22 03:00:00,83.0,81.0,74.0,25.0,4.744062185,0.622265047,0.048851965,2.753660712,3,-0.622112145,0.280807422,2.251291799,83
2025-05-22 04:00:00,83.0,82.0,75.0,26.4,4.759606539,0.622265047,-0.204572769,2.821378886,3,-0.622112145,0.066161156,2.116255515,83
2025-05-22 05:00:00,83.0,82.0,75.0,27.0,4.713127327,0.702479364,0.137946139,2.856470206,3,-0.622112145,-0.207025002,1.85629799,83
2025-05-22 06:00:00,83.0,82.0,76.0,27.3,4.676560182,0.622265047,-0.204572769,2.862200881,3,-0.622112145,-0.402157972,1.609437912,82
2025-05-22 07:00:00,82.0,83.0,77.0,26.5,4.624972813,0.387792427,0.181705352,2.821378886,3,-0.307096744,-0.227416897,1.458615023,82
2025-05-22 08:00:00,82.0,83.0,77.0,25.3,4.580877493,0.283457721,-0.002383273,2.740840024,3,-0.055084424,-0.037336546,1.410986974,81
2025-05-22 09:00:00,81.0,83.0,78.0,24.4,4.55492897,-0.037399548,0.106192292,2.681021529,3,0.322934057,0.188498955,1.458615023,81
2025-05-22 10:00:00,81.0,83.0,79.0,23.6,4.529368473,-0.609557615,0.209780645,2.660259537,3,0.637949457,0.272325465,1.568615918,80
2025-05-22 11:00:00,80.0,83.0,79.0,22.3,4.446174454,-0.513636998,0.216392756,2.667228207,3,1.015967938,0.210623163,1.740466175,79
2025-05-22 12:00:00,79.0,83.0,80.0,22.1,4.462453884,-0.920317977,1.402445113,2.687847494,3,1.267980258,-0.055305283,2.028148247,79
2025-05-22 13:00:00,79.0,83.0,80.0,21.3,4.378269586,-1.350558406,1.75086679,2.708050201,3,1.582995659,-0.565570919,2.468099531,78
2025-05-22 14:00:00,78.0,83.0,81.0,20.3,4.244200318,-0.739134589,2.165642898,2.727852828,3,1.519992579,-1.16285443,2.862200881,77
2025-05-22 15:00:00,77.0,83.0,81.0,20.3,4.060443011,-0.920317977,1.555517394,2.727852828,3,1.267980258,-1.367772324,3.08190997,76
2025-05-22 16:00:00,76.0,83.0,82.0,20.5,4.053522568,-0.769986249,1.054023435,2.694627181,3,0.952964858,-1.147528274,3.148453361,75
2025-05-22 17:00:00,75.0,83.0,82.0,21.0,4.046553898,-0.575901258,0.684001874,2.646174797,3,0.952964858,-1.177419165,3.152736022,74
2025-05-22 18:00:00,74.0,82.0,82.0,21.4,4.043051268,-0.425008591,0.535912118,2.57261223,3,0.637949457,-0.768197309,3.109060959,74
2025-05-22 19:00:00,74.0,82.0,83.0,21.3,4.044804117,-0.049179273,0.005482659,2.459588842,3,0.007918656,-0.009038623,3.000719815,73
2025-05-22 20:00:00,73.0,81.0,83.0,20.3,4.034240638,0.148271354,0.003623238,2.312535424,3,0.007918656,-0.008541867,2.827313622,73
2025-05-22 21:00:00,73.0,81.0,83.0,19.1,4.02356438,0.387792427,0.097830746,2.197224577,3,-0.307096744,0.302368369,2.63905733,73
2025-05-22 22:00:00,73.0,80.0,83.0,18.2,4.019980147,0.387792427,0.024115072,2.174751721,3,-0.307096744,0.28310345,2.468099531,72
2025-05-22 23:00:00,72.0,79.0,83.0,17.6,4.010962953,0.560000787,0.181705352,2.208274414,3,-0.307096744,0.263838531,2.302585093,72
2025-05-23 00:00:00,72.0,79.0,83.0,15.9,3.80666249,0.879736177,0.048851965,2.174751721,4,-0.622112145,0.495453689,2.163323026,72
2025-05-23 01:00:00,72.0,78.0,83.0,15.9,3.848017675,0.879736177,-0.084351363,2.272125886,4,-0.622112145,0.456427095,2.163323026,72
2025-05-23 02:00:00,72.0,77.0,83.0,16.8,3.96271612,0.704162182,-0.094563085,2.388762789,4,-0.559109064,0.340054896,2.151762203,71
2025-05-23 03:00:00,71.0,76.0,83.0,19.0,4.210645018,0.622265047,-0.084351363,2.48490665,4,-0.622112145,0.261294125,2.104134154,71
2025-05-23 04:00:00,71.0,75.0,83.0,18.5,4.135166557,0.622265047,-0.33146824,2.557227311,4,-0.622112145,0.066161156,1.974081026,70
2025-05-23 05:00:00,70.0,74.0,83.0,19.4,4.138361448,0.702479364,-0.098302173,2.617395833,4,-0.622112145,-0.167998408,1.774952351,69
2025-05-23 06:00:00,69.0,74.0,82.0,20.0,4.146304301,0.622265047,-0.33146824,2.660259537,4,-0.622112145,-0.34361808,1.589235205,69
2025-05-23 07:00:00,69.0,73.0,82.0,20.1,4.130355,0.622265047,-0.204572769,2.674148649,4,-0.622112145,-0.441184566,1.504077397,68
2025-05-23 08:00:00,68.0,73.0,81.0,19.9,4.080921542,0.355257949,-0.075846599,2.674148649,4,-0.181090584,-0.139784635,1.481604541,67
2025-05-23 09:00:00,67.0,73.0,81.0,19.6,4.019980147,-0.243264264,0.106192292,2.667228207,4,0.322934057,0.239145033,1.568615918,67
2025-05-23 10:00:00,67.0,72.0,80.0,19.3,3.964615456,-0.609557615,0.535912118,2.660259537,4,0.637949457,0.372375731,1.686398954,67
2025-05-23 11:00:00,67.0,72.0,79.0,18.7,3.927896355,-1.059991858,0.877914577,2.653241965,4,1.267980258,0.421955459,1.871802177,66
2025-05-23 12:00:00,66.0,72.0,79.0,18.5,3.979681654,-1.350558406,1.547383567,2.701361213,4,1.582995659,0.07991244,2.174751721,66
2025-05-23 13:00:00,66.0,72.0,78.0,18.2,3.996364154,-1.594006054,2.099288468,2.708050201,4,1.898011059,-0.618585865,2.57261223,66
2025-05-23 14:00:00,66.0,71.0,77.0,18.1,3.979681654,-1.324755199,1.27050894,2.708050201,4,1.835007979,-1.51896814,2.939161922,65
2025-05-23 15:00:00,65.0,71.0,76.0,18.9,3.933784497,-1.062235615,2.160774651,2.681021529,4,1.582995659,-1.856537637,3.122364924,65
2025-05-23 16:00:00,65.0,70.0,75.0,19.4,3.929862924,-0.920317977,1.555517394,2.602689685,4,1.267980258,-1.566630966,3.117949906,65
2025-05-23 17:00:00,65.0,69.0,74.0,19.1,3.916015027,-0.575901258,0.707891519,2.4765384,4,0.952964858,-1.117637383,3.020424886,65
2025-05-23 18:00:00,65.0,69.0,74.0,18.3,3.897924081,-0.609557615,0.623597735,2.360854001,4,0.637949457,-0.688157096,2.884800713,65
2025-05-23 19:00:00,65.0,68.0,73.0,17.6,3.897924081,-0.243264264,0.172062842,2.261763098,4,0.322934057,-0.317961834,2.714694744,64
2025-05-23 20:00:00,64.0,67.0,73.0,17.2,3.897924081,0.494370891,0.019167694,2.174751721,4,-0.244093664,0.209710181,2.4765384,64
2025-05-23 21:00:00,64.0,67.0,73.0,16.7,3.864931398,0.631240076,-0.21262532,2.116255515,4,-0.307096744,0.234941153,2.240709689,64
2025-05-23 22:00:00,64.0,67.0,72.0,16.5,3.839452313,0.631240076,-0.163624546,2.079441542,4,-0.307096744,0.225308694,2.091864062,64
2025-05-23 23:00:00,64.0,66.0,72.0,16.4,3.817712326,0.710893454,-0.051939805,2.091864062,4,-0.307096744,0.215676234,2.014903021,63
2025-05-24 00:00:00,63.0,66.0,72.0,15.9,3.747148362,0.631240076,-0.21262532,2.104134154,5,-0.307096744,0.196411316,1.931521412,63
2025-05-24 01:00:00,63.0,66.0,72.0,16.6,3.790984677,0.879736177,-0.204572769,2.2300144,5,-0.622112145,0.378373907,2.028148247,63
2025-05-24 02:00:00,63.0,65.0,71.0,19.0,3.968403339,0.63572759,-0.083907265,2.388762789,5,-0.496105984,0.270613963,2.128231706,63
2025-05-24 03:00:00,63.0,65.0,71.0,19.9,4.030694535,0.622265047,0.198184111,2.517696473,5,-0.622112145,0.241780828,2.163323026,64
2025-05-24 04:00:00,64.0,65.0,70.0,21.1,4.060443011,0.622265047,-0.204572769,2.63188884,5,-0.622112145,0.027134562,2.054123734,64
2025-05-24 05:00:00,64.0,65.0,69.0,22.8,4.100989105,0.704162182,0.043904586,2.740840024,5,-0.559109064,-0.221133245,1.840549633,64
2025-05-24 06:00:00,64.0,65.0,69.0,23.9,4.157319361,0.622265047,-0.084351363,2.797281335,5,-0.622112145,-0.441184566,1.648658626,64
2025-05-24 07:00:00,64.0,64.0,68.0,24.3,4.163559631,0.387792427,-0.041638842,2.797281335,5,-0.307096744,-0.256314275,1.547562509,65
2025-05-24 08:00:00,65.0,64.0,67.0,24.3,4.160444364,0.222315339,0.002603938,2.76000994,5,0.007918656,0.006609203,1.504077397,65
2025-05-24 09:00:00,65.0,64.0,67.0,24.0,4.149463861,-0.243264264,0.106192292,2.714694744,5,0.322934057,0.239145033,1.547562509,65
2025-05-24 10:00:00,65.0,64.0,67.0,23.5,4.130355,-0.438471134,0.106192292,2.674148649,5,0.322934057,0.168240523,1.648658626,66
2025-05-24 11:00:00,66.0,63.0,66.0,22.8,4.107589789,-0.417155441,0.380470407,2.624668592,5,0.637949457,0.132255091,1.808288771,66
2025-05-24 12:00:00,66.0,63.0,66.0,25.3,4.314817885,-1.062235615,0.214636289,2.624668592,5,1.582995659,-0.118697824,2.066862759,66
2025-05-24 13:00:00,66.0,63.0,66.0,25.4,4.283586562,-1.062235615,1.941968154,2.653241965,5,1.582995659,-0.565570919,2.388762789,67
2025-05-24 14:00:00,67.0,63.0,65.0,25.4,4.244200318,-0.960144666,2.368614002,2.687847494,5,1.835007979,-1.288739196,2.714694744,68
2025-05-24 15:00:00,68.0,64.0,65.0,25.5,4.17438727,-0.891149134,2.099288468,2.687847494,5,1.898011059,-1.868787341,2.890371758,68
2025-05-24 16:00:00,68.0,64.0,65.0,25.7,4.123903364,-0.905733556,1.75086679,2.63905733,5,1.582995659,-1.707579939,2.928523524,69
2025-05-24 17:00:00,69.0,64.0,65.0,25.7,4.119037175,-0.492882244,0.944606695,2.557227311,5,1.204977178,-1.26201524,2.895911938,69
2025-05-24 18:00:00,69.0,64.0,65.0,25.8,4.115779843,-0.411546049,0.931526346,2.459588842,5,0.952964858,-0.968182928,2.827313622,70
2025-05-24 19:00:00,70.0,65.0,64.0,25.6,4.107589789,-0.037399548,0.106192292,2.351375257,5,0.322934057,-0.307832618,2.694627181,71
2025-05-24 20:00:00,71.0,65.0,64.0,24.5,4.06731589,0.116297815,0.169075006,2.219203484,5,0.322934057,-0.277444971,2.4765384,71
2025-05-24 21:00:00,71.0,65.0,64.0,24.0,4.048300624,-0.037399548,-0.102875984,2.116255515,5,0.322934057,-0.25718654,2.272125886,72
2025-05-24 22:00:00,72.0,66.0,64.0,23.6,4.043051268,0.398450274,0.0066521,2.066862759,5,0.007918656,-0.006058085,2.151762203,73
2025-05-24 23:00:00,73.0,66.0,63.0,23.6,4.055257174,0.718185664,-0.009316524,2.066862759,5,-0.055084424,0.042141763,2.091864062,73
2025-05-25 00:00:00,73.0,66.0,63.0,24.6,4.251348311,0.640215104,0.002603938,2.104134154,6,0.007918656,-0.005064572,1.902107526,74
2025-05-25 01:00:00,74.0,67.0,63.0,24.7,4.195697056,0.640215104,0.002603938,2.2300144,6,0.007918656,-0.004816194,2.00148,75
2025-05-25 02:00:00,75.0,68.0,63.0,25.3,4.231203745,0.718185664,-0.025204274,2.388762789,6,-0.055084424,0.030047237,2.128231706,75
2025-05-25 03:00:00,75.0,68.0,64.0,26.3,4.276666119,0.640215104,0.005482659,2.517696473,6,0.007918656,-0.003077547,2.174751721,76
2025-05-25 04:00:00,76.0,69.0,64.0,27.2,4.302712828,0.640215104,0.002603938,2.63188884,6,0.007918656,-0.000345387,2.079441542,77
2025-05-25 05:00:00,77.0,69.0,64.0,28.1,4.317488114,0.839909488,0.009272937,2.734367509,6,-0.118087504,-0.046704793,1.871802177,77
2025-05-25 06:00:00,77.0,70.0,64.0,28.5,4.298645026,0.887589327,-0.100984416,2.791165108,6,-0.307096744,-0.217784438,1.686398954,78
2025-05-25 07:00:00,78.0,71.0,65.0,28.1,4.266896327,0.640215104,0.002603938,2.778819272,6,0.007918656,0.006360824,1.568615918,78
2025-05-25 08:00:00,78.0,71.0,65.0,27.4,4.244200318,0.312065624,0.085474621,2.727852828,6,0.259930977,0.200641889,1.504077397,78
2025-05-25 09:00:00,78.0,72.0,65.0,26.7,4.210645018,-0.025058884,-0.050095605,2.674148649,6,0.637949457,0.412395838,1.526056303,79
2025-05-25 10:00:00,79.0,73.0,66.0,26.0,4.195697056,-0.217461057,0.313368999,2.646174797,6,0.952964858,0.406798054,1.667706821,79
2025-05-25 11:00:00,79.0,73.0,66.0,25.5,4.17438727,-0.421642956,0.429724225,2.617395833,6,1.393986418,0.157819045,1.871802177,79
2025-05-25 12:00:00,79.0,74.0,66.0,32.6,4.464758032,-0.741378346,-0.504289443,2.681021529,6,1.582995659,-0.118697824,2.128231706,79
2025-05-25 13:00:00,79.0,75.0,67.0,32.1,4.432006567,-0.891149134,2.099288468,2.667228207,6,1.898011059,-0.678119269,2.388762789,80
2025-05-25 14:00:00,80.0,75.0,68.0,32.1,4.384523515,-0.708843868,1.653986934,2.653241965,6,1.898011059,-1.332986709,2.667228207,81
2025-05-25 15:00:00,81.0,76.0,68.0,32.0,4.324132656,-0.891149134,2.328418914,2.63905733,6,1.898011059,-1.868787341,2.827313622,81
2025-05-25 16:00:00,81.0,77.0,69.0,32.0,4.289088639,-0.741378346,1.941968154,2.63188884,6,1.582995659,-1.707579939,2.867898902,82
2025-05-25 17:00:00,82.0,77.0,69.0,31.9,4.251348311,-0.426691409,1.107553422,2.624668592,6,1.330983338,-1.393985951,2.856470206,82
2025-05-25 18:00:00,82.0,78.0,70.0,31.7,4.231203745,-0.411546049,1.054023435,2.595254707,6,0.952964858,-0.968182928,2.803360381,83
2025-05-25 19:00:00,83.0,78.0,71.0,30.6,4.160444364,0.179683954,0.315669124,2.509599262,6,0.322934057,-0.307832618,2.687847494,83
2025-05-25 20:00:00,83.0,78.0,71.0,29.1,4.102643365,0.431545691,0.14564232,2.397895273,6,0.259930977,-0.223316621,2.509599262,84
2025-05-25 21:00:00,84.0,79.0,72.0,27.7,4.048300624,0.398450274,0.00107368,2.282382386,6,0.007918656,-0.006306463,2.32238772,84
2025-05-25 22:00:00,84.0,79.0,73.0,26.4,3.996364154,0.398450274,-0.00062182,2.186051277,6,0.007918656,-0.005809707,2.140066163,85
2025-05-25 23:00:00,85.0,79.0,73.0,25.0,3.933784497,0.447251991,-0.015726071,2.104134154,6,0.070921736,-0.049808841,1.960094784,85
2025-05-26 00:00:00,85.0,79.0,74.0,24.4,3.923951576,0.398450274,0.002603938,2.151762203,0,0.007918656,-0.005064572,1.974081026,85
2025-05-26 01:00:00,85.0,80.0,75.0,24.1,3.923951576,0.398450274,-0.002522619,2.292534757,0,0.007918656,-0.005064572,2.091864062,85
2025-05-26 02:00:00,85.0,81.0,75.0,25.7,4.094344562,0.868517392,-0.010560913,2.459588842,0,-0.244093664,0.148459846,2.2300144,85
2025-05-26 03:00:00,85.0,81.0,76.0,26.5,4.168214411,0.631240076,-0.041638842,2.595254707,0,-0.307096744,0.138616559,2.272125886,85
2025-05-26 04:00:00,85.0,82.0,77.0,27.1,4.185098925,0.887589327,0.097830746,2.708050201,0,-0.307096744,0.023027047,2.163323026,85
2025-05-26 05:00:00,85.0,82.0,77.0,28.2,4.223909767,0.868517392,-0.010560913,2.803360381,0,-0.244093664,-0.104197785,1.945910149,85
2025-05-26 06:00:00,85.0,83.0,78.0,29.2,4.257030144,0.887589327,0.278993403,2.856470206,0,-0.307096744,-0.246681816,1.722766598,85
2025-05-26 07:00:00,85.0,83.0,78.0,29.2,4.264087337,0.887589327,0.097830746,2.850706502,0,-0.307096744,-0.285211653,1.589235205,85
2025-05-26 08:00:00,85.0,84.0,78.0,28.2,4.220977213,0.593657144,-0.015726071,2.803360381,0,0.070921736,0.063642989,1.504077397,85
2025-05-26 09:00:00,85.0,84.0,79.0,26.8,4.168214411,0.179683954,0.043786202,2.76000994,0,0.322934057,0.249274249,1.547562509,85
2025-05-26 10:00:00,85.0,85.0,79.0,25.4,4.119037175,-0.411546049,-0.563857541,2.721295428,0,0.952964858,0.496470728,1.704748092,85
2025-05-26 11:00:00,85.0,85.0,79.0,24.3,4.080921542,-0.429496106,0.054860208,2.681021529,0,1.267980258,0.262868544,1.916922612,85
2025-05-26 12:00:00,85.0,85.0,79.0,37.8,4.48638665,-1.047090255,-0.604642807,2.839078464,0,1.898011059,0.333948593,2.388762789,85
2025-05-26 13:00:00,85.0,85.0,80.0,34.9,4.418840608,-1.180032864,-0.173780067,2.76000994,0,2.21302646,-0.582424895,2.694627181,85
2025-05-26 14:00:00,85.0,85.0,81.0,32.9,4.308110952,-1.028018319,0.374293001,2.646174797,0,2.21302646,-1.831881237,3.000719815,86
2025-05-26 15:00:00,86.0,85.0,81.0,31.3,4.189654742,-1.180032864,0.727722414,2.533696814,0,2.21302646,-2.734266374,3.152736022,86
2025-05-26 16:00:00,86.0,85.0,82.0,30.0,4.096009842,-1.047090255,1.855312178,2.468099531,0,1.898011059,-2.464121377,3.131136911,86
2025-05-26 17:00:00,86.0,85.0,82.0,28.9,3.988984047,-0.532147994,0.946054186,2.433613355,0,1.456989498,-1.708757585,3.010620886,85
2025-05-26 18:00:00,85.0,85.0,83.0,27.8,3.935739532,-0.755401828,0.171923767,2.388762789,0,1.267980258,-1.328000595,2.862200881,85
2025-05-26 19:00:00,85.0,85.0,83.0,26.0,3.873282177,-0.769986249,0.800542127,2.312535424,0,0.952964858,-0.908401146,2.681021529,85
2025-05-26 20:00:00,85.0,85.0,84.0,24.0,3.822098298,-0.195023486,0.122458817,2.2300144,0,0.574946377,-0.493958372,2.433613355,84
2025-05-26 21:00:00,84.0,85.0,84.0,22.1,3.761200116,-0.037399548,0.106192292,2.163323026,0,0.322934057,-0.25718654,2.186051277,84
2025-05-26 22:00:00,84.0,85.0,85.0,20.2,3.686376324,0.168465168,-0.002522619,2.104134154,0,0.007918656,-0.006058085,2.014903021,84
2025-05-26 23:00:00,84.0,85.0,85.0,18.9,3.63758616,0.719868482,-0.002978165,2.079441542,0,0.007918656,-0.006058085,1.916922612,83
2025-05-27 00:00:00,83.0,85.0,85.0,17.5,3.440418095,0.887589327,0.097830746,2.116255515,1,-0.307096744,0.244573612,1.945910149,82
2025-05-27 01:00:00,82.0,85.0,85.0,17.3,3.511545439,0.631240076,-0.100984416,2.219203484,1,-0.307096744,0.234941153,2.054123734,82
2025-05-27 02:00:00,82.0,86.0,85.0,18.6,3.650658241,0.781571803,-0.013286793,2.351375257,1,-0.307096744,0.215676234,2.174751721,81
2025-05-27 03:00:00,81.0,86.0,85.0,20.0,3.786459782,1.466478666,-0.314119474,2.459588842,1,-0.622112145,0.339347313,2.219203484,81
2025-05-27 04:00:00,81.0,86.0,85.0,21.1,3.867025639,0.631240076,0.024115072,2.541601993,1,-0.307096744,0.051924425,2.104134154,80
2025-05-27 05:00:00,80.0,85.0,85.0,22.1,3.921973336,0.781571803,-0.065409063,2.602689685,1,-0.307096744,-0.082930006,1.871802177,79
2025-05-27 06:00:00,79.0,85.0,85.0,23.1,4.000033883,0.631240076,-0.21262532,2.646174797,1,-0.307096744,-0.188887059,1.648658626,79
2025-05-27 07:00:00,79.0,85.0,85.0,23.6,4.063885355,0.631240076,-0.21262532,2.660259537,1,-0.307096744,-0.227416897,1.526056303,78
2025-05-27 08:00:00,78.0,84.0,85.0,23.6,4.060443011,0.398450274,0.005482659,2.646174797,1,0.007918656,0.005864068,1.504077397,78
2025-05-27 09:00:00,78.0,84.0,85.0,23.3,4.028916757,-0.037399548,0.043786202,2.63188884,1,0.322934057,0.208757386,1.568615918,78
2025-05-27 10:00:00,78.0,84.0,85.0,23.0,4.003690194,-0.425008591,0.535912118,2.610069793,1,0.637949457,0.292335518,1.740466175,77
2025-05-27 11:00:00,77.0,83.0,85.0,22.8,3.96271612,-0.46483528,-0.074832497,2.58021683,1,0.952964858,0.167670927,1.974081026,77
2025-05-27 12:00:00,77.0,82.0,85.0,27.4,4.163559631,-0.920317977,0.416957353,2.557227311,1,1.267980258,-0.174620469,2.079441542,77
2025-05-27 13:00:00,77.0,82.0,85.0,27.2,4.104294893,-0.755401828,1.239454956,2.557227311,1,1.267980258,-0.453022569,2.341805806,76
2025-05-27 14:00:00,76.0,81.0,86.0,27.0,4.019980147,-0.540562083,1.437274911,2.557227311,1,1.267980258,-0.810968125,2.610069793,75
2025-05-27 15:00:00,75.0,81.0,86.0,26.4,3.939638172,-0.755401828,1.402445113,2.549445171,1,1.267980258,-1.089370225,2.766319109,75
2025-05-27 16:00:00,75.0,80.0,86.0,24.9,3.826465117,-0.595534133,1.054023435,2.517696473,1,0.952964858,-0.878510256,2.785011242,74
2025-05-27 17:00:00,74.0,79.0,85.0,24.3,3.799973502,-0.338063003,0.910315973,2.459588842,1,0.952964858,-0.848619365,2.740840024,74
2025-05-27 18:00:00,74.0,79.0,85.0,24.3,3.808882247,-0.230362661,0.705601757,2.415913778,1,0.637949457,-0.568096775,2.687847494,73
2025-05-27 19:00:00,73.0,78.0,85.0,24.1,3.817712326,0.179683954,0.223590639,2.379546134,1,0.322934057,-0.297703403,2.660259537,73
2025-05-27 20:00:00,73.0,78.0,84.0,24.8,3.856510295,0.719868482,0.003623238,2.351375257,1,0.007918656,-0.007548354,2.63188884,73
2025-05-27 21:00:00,73.0,78.0,84.0,23.7,3.80666249,0.640215104,0.002603938,2.32238772,1,0.007918656,-0.007548354,2.57261223,73
2025-05-27 22:00:00,73.0,77.0,84.0,21.7,3.737669618,0.168465168,0.005482659,2.261763098,1,0.007918656,-0.007051598,2.442347035,73
