datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,log_co,log_pm2_5,log_pm10,log_precip_mm,log_so2,log_no2,scaled_temp_C,scaled_humidity_%,scaled_windspeed_kph,scaled_log_pm2_5,scaled_log_pm10,scaled_log_precip_mm,scaled_log_co,scaled_log_no2,scaled_log_so2,scaled_o3,aqi_us,aqi_us_lag1,aqi_us_lag24,hour_sin,hour_cos,aqi_us_lag12,hour,day_of_week,is_weekend,log_pm2_5_scaled_windspeed_kph,scaled_temp_C_scaled_o3,scaled_temp_C_scaled_windspeed_kph
24/05/2025 5:00,29.2,75.92,14.8,0,59.4,22.8,221,5.3,14.5,90,5.402677382,3.169685581,4.100989105,0,2.740840024,1.840549633,-0.559109064,0.704162182,-0.298230992,-0.039963519,0.169151512,-0.109221172,-0.619294584,-1.036686423,0.555602766,0.395510034,64,64,69,0.965925826,0.258819045,65,5,5,1,-0.945298475,-0.221133245,0.166743651
24/05/2025 6:00,29,74.46,16.6,0,62.9,23.9,199,4.2,15.4,100,5.298317367,3.214867803,4.157319361,0,2.797281335,1.648658626,-0.622112145,0.622265047,-0.08078864,0.088474298,0.265957015,-0.109221172,-0.867305097,-1.347904068,0.724335968,0.709172083,64,64,69,1,6.12E-17,65,6,5,1,-0.259724798,-0.441184566,0.050259594
24/05/2025 7:00,30,70.28,16.6,0,63.3,24.3,195,3.7,15.4,104,5.278114659,3.230804396,4.163559631,0,2.797281335,1.547562509,-0.307096744,0.387792427,-0.08078864,0.133776654,0.276681136,-0.109221172,-0.915316625,-1.511866391,0.724335968,0.834636902,65,64,68,0.965925826,-0.258819045,64,7,5,1,-0.261012293,-0.256314275,0.024809928
24/05/2025 8:00,31,67.33,18.4,0,63.1,24.3,199,3.5,14.8,104,5.298317367,3.230804396,4.160444364,0,2.76000994,1.504077397,0.007918656,0.222315339,0.136653713,0.133776654,0.271327441,-0.109221172,-0.867305097,-1.582392541,0.612911877,0.834636902,65,65,67,0.866025404,-0.5,64,8,5,1,0.441501417,0.006609203,0.001082114
24/05/2025 9:00,32,59.03,18.4,0,62.4,24,208,3.7,14.1,101,5.342334252,3.218875825,4.149463861,0,2.714694744,1.547562509,0.322934057,-0.243264264,0.136653713,0.099867751,0.252457066,-0.109221172,-0.762699417,-1.511866391,0.47744057,0.740538287,65,65,67,0.707106781,-0.707106781,64,9,5,1,0.439871333,0.239145033,0.044130138
24/05/2025 10:00,32,55.55,18.4,0,61.2,23.5,225,4.2,13.5,94,5.420534999,3.198673118,4.130355,0,2.674148649,1.648658626,0.322934057,-0.438471134,0.136653713,0.042438269,0.219617823,-0.109221172,-0.576856138,-1.347904068,0.356226654,0.520974854,66,65,67,0.5,-0.866025404,64,10,5,1,0.437110558,0.168240523,0.044130138
24/05/2025 11:00,33,55.93,21.2,0,59.8,22.8,248,5.1,12.8,84,5.517452896,3.169685581,4.107589789,0,2.624668592,1.808288771,0.637949457,-0.417155441,0.474897372,-0.039963519,0.180495017,-0.109221172,-0.346531744,-1.08900857,0.208304355,0.207312805,66,66,66,0.258819045,-0.965925826,63,11,5,1,1.505275352,0.132255091,0.302960521
24/05/2025 12:00,36,44.43,16.6,0,73.8,25.3,263,6.9,12.8,75,5.575949103,3.269568939,4.314817885,0,2.624668592,2.066862759,1.582995659,-1.062235615,-0.08078864,0.243971174,0.536623703,-0.109221172,-0.207516105,-0.669641407,0.208304355,-0.074983038,66,66,66,1.22E-16,-1,63,12,5,1,-0.264144028,-0.118697824,-0.127888066
24/05/2025 13:00,36,44.43,29.5,0,71.5,25.4,264,9.9,13.2,66,5.579729826,3.27336401,4.283586562,0,2.653241965,2.388762789,1.582995659,-1.062235615,1.477548218,0.25475928,0.482951588,-0.109221172,-0.198531256,-0.147569162,0.293725415,-0.357278882,67,66,66,-0.258819045,-0.965925826,63,13,5,1,4.83655316,-0.565570919,2.338952415
24/05/2025 14:00,36.8,46.25,30.5,0,68.7,25.4,258,14.1,13.7,55,5.556828062,3.27336401,4.244200318,0,2.687847494,2.714694744,1.835007979,-0.960144666,1.598349525,0.25475928,0.415264959,-0.109221172,-0.252957065,0.381042243,0.397179811,-0.702307135,68,67,65,-0.5,-0.866025404,63,14,5,1,5.231979811,-1.288739196,2.932984132
24/05/2025 15:00,37,47.48,27.7,0,64,25.5,250,17,13.7,46,5.525452939,3.277144733,4.17438727,0,2.687847494,2.890371758,1.898011059,-0.891149134,1.260105866,0.2655066,0.295288809,-0.109221172,-0.327519724,0.665963288,0.397179811,-0.984602978,68,68,65,-0.707106781,-0.707106781,64,15,5,1,4.129549302,-1.868787341,2.391694869
24/05/2025 16:00,36,47.22,27.7,0,60.8,25.7,242,17.7,13,43,5.493061443,3.284663565,4.123903364,0,2.63905733,2.928523524,1.582995659,-0.905733556,1.260105866,0.286880104,0.208530463,-0.109221172,-0.404497783,0.727839574,0.251319971,-1.078701593,69,68,65,-0.866025404,-0.5,64,16,5,1,4.139023826,-1.707579939,1.994742116
24/05/2025 17:00,34.8,54.58,23.4,0,60.5,25.7,232,17.1,11.9,44,5.451038454,3.284663565,4.119037175,0,2.557227311,2.895911938,1.204977178,-0.492882244,0.740660247,0.286880104,0.200167747,-0.109221172,-0.50436499,0.674948607,0.006686373,-1.047335388,69,69,65,-0.965925826,-0.258819045,64,17,5,1,2.432819727,-1.26201524,0.892478694
24/05/2025 18:00,34,56.03,25.9,0,60.3,25.8,217,15.9,10.7,45,5.384495063,3.288401888,4.115779843,0,2.459588842,2.827313622,0.952964858,-0.411546049,1.042663514,0.297506893,0.194569909,-0.109221172,-0.66250468,0.563692709,-0.285207123,-1.015969183,70,69,65,-1,-1.84E-16,64,18,5,1,3.428696668,-0.968182928,0.993621688
24/05/2025 19:00,32,62.7,18.4,0,59.8,25.6,193,13.8,9.5,47,5.267858159,3.280911216,4.107589789,0,2.351375257,2.694627181,0.322934057,-0.037399548,0.136653713,0.27621344,0.180495017,-0.109221172,-0.939691093,0.348495748,-0.608715282,-0.953236773,71,70,64,-0.965925826,0.258819045,65,19,5,1,0.4483487,-0.307832618,0.044130138
24/05/2025 20:00,32,65.44,20.4,0,57.4,24.5,165,10.9,8.2,50,5.111987788,3.238678452,4.06731589,0,2.219203484,2.4765384,0.322934057,0.116297815,0.378256326,0.15615994,0.111282921,-0.109221172,-1.31011544,-0.005210647,-1.003847252,-0.859138159,71,71,64,-0.866025404,0.5,65,20,5,1,1.225050612,-0.277444971,0.12215185
24/05/2025 21:00,32,62.7,13,0,56.3,24,145,8.7,7.3,52,4.983606622,3.218875825,4.048300624,0,2.116255515,2.272125886,0.322934057,-0.037399548,-0.515673344,0.099867751,0.078604525,-0.109221172,-1.615211973,-0.336736247,-1.311613677,-0.796405749,72,71,64,-0.707106781,0.707106781,65,21,5,1,-1.659888461,-0.25718654,-0.166528485
24/05/2025 22:00,31,70.47,24.1,0,56,23.6,136,7.6,6.9,53,4.919980926,3.202746443,4.043051268,0,2.066862759,2.151762203,0.007918656,0.398450274,0.825221162,0.054017359,0.069583325,-0.109221172,-1.766417791,-0.531947592,-1.459274984,-0.765039544,73,72,64,-0.5,0.866025404,66,22,5,1,2.642974141,-0.006058085,0.006534643
24/05/2025 23:00,30.8,76.17,16.9,0,56.7,23.6,135,7.1,6.9,53,4.912654886,3.202746443,4.055257174,0,2.066862759,2.091864062,-0.055084424,0.718185664,-0.044548247,0.054017359,0.090559598,-0.109221172,-1.78382805,-0.629093147,-1.459274984,-0.765039544,73,73,63,-0.258819045,0.965925826,66,23,5,1,-0.14267674,0.042141763,0.002453915
25/05/2025 0:00,31,74.78,18.4,0,69.2,24.6,147,5.7,7.2,57,4.997212274,3.242592351,4.251348311,0,2.104134154,1.902107526,0.007918656,0.640215104,0.136653713,0.167285835,0.427549034,-0.109221172,-1.58287828,-0.936849006,-1.347850893,-0.639574725,74,73,63,0,1,66,0,6,1,0.443112285,-0.005064572,0.001082114
25/05/2025 1:00,31,74.78,18.4,0,65.4,24.7,185,6.4,8.3,58,5.225746674,3.246490992,4.195697056,0,2.2300144,2.00148,0.007918656,0.640215104,0.136653713,0.178368355,0.331910418,-0.109221172,-1.039768608,-0.775682167,-0.971527654,-0.60820852,75,74,63,0.258819045,0.965925826,67,1,6,1,0.443645048,-0.004816194,0.001082114
25/05/2025 2:00,30.8,76.17,19.7,0,67.8,25.3,237,7.4,9.9,60,5.472270674,3.269568939,4.231203745,0,2.388762789,2.128231706,-0.055084424,0.718185664,0.293695412,0.243971174,0.392929897,-0.109221172,-0.453906836,-0.570110432,-0.496943994,-0.545476111,75,75,63,0.5,0.866025404,68,2,6,1,0.960257397,0.030047237,-0.016178043
25/05/2025 3:00,31,74.78,22.3,0,71,26.3,269,7.8,11.4,65,5.598421959,3.306886702,4.276666119,0,2.517696473,2.174751721,0.007918656,0.640215104,0.607778809,0.350052985,0.471058567,-0.109221172,-0.154109592,-0.494662136,-0.111492402,-0.388645086,76,75,64,0.707106781,0.707106781,68,3,6,1,2.009855661,-0.003077547,0.004812791
25/05/2025 4:00,31,74.78,18.4,0,72.9,27.2,261,7,12.9,76,5.568344504,3.339321978,4.302712828,0,2.63188884,2.079441542,0.007918656,0.640215104,0.136653713,0.442255532,0.515820741,-0.109221172,-0.225588358,-0.64924056,0.22988953,-0.043616833,77,76,64,0.866025404,0.5,69,4,6,1,0.456330747,-0.000345387,0.001082114
25/05/2025 5:00,30.6,78.34,14.8,0,74,28.1,233,5.5,14.4,90,5.455321115,3.370738174,4.317488114,0,2.734367509,1.871802177,-0.118087504,0.839909488,-0.298230992,0.53156118,0.541212583,-0.109221172,-0.494187288,-0.985999613,0.536252966,0.395510034,77,77,64,0.965925826,0.258819045,69,5,6,1,-1.005258589,-0.046704793,0.035217353
25/05/2025 6:00,30,79.19,18.4,0,72.6,28.5,212,4.4,15.3,100,5.361292166,3.384390263,4.298645026,0,2.791165108,1.686398954,-0.307096744,0.887589327,0.136653713,0.570369464,0.508830082,-0.109221172,-0.717646128,-1.286695071,0.706051301,0.709172083,78,77,64,1,6.12E-17,70,6,6,1,0.462489496,-0.217784438,-0.04196591
25/05/2025 7:00,31,74.78,18.4,0,70.3,28.1,207,3.8,15.1,103,5.33753808,3.370738174,4.266896327,0,2.778819272,1.568615918,0.007918656,0.640215104,0.136653713,0.53156118,0.45426884,-0.109221172,-0.774097472,-1.477721005,0.669143009,0.803270697,78,78,65,0.965925826,-0.258819045,71,7,6,1,0.460623887,0.006360824,0.001082114
25/05/2025 8:00,31.8,68.93,18.4,0,68.7,27.4,209,3.5,14.3,102,5.347107531,3.346389145,4.244200318,0,2.727852828,1.504077397,0.259930977,0.312065624,0.136653713,0.462345104,0.415264959,-0.109221172,-0.751355769,-1.582392541,0.516777108,0.771904492,78,78,65,0.866025404,-0.5,71,8,6,1,0.457296502,0.200641889,0.035520533
25/05/2025 9:00,33,62.92,14.8,0,66.4,26.7,216,3.6,13.5,98,5.379897354,3.321432413,4.210645018,0,2.674148649,1.526056303,0.637949457,-0.025058884,-0.298230992,0.391401534,0.35759901,-0.109221172,-0.673431089,-1.546746141,0.356226654,0.646439673,79,78,65,0.707106781,-0.707106781,72,9,6,1,-0.990554083,0.412395838,-0.190256299
25/05/2025 10:00,34,59.49,18.4,0,65.4,26,230,4.3,13.1,91,5.442417711,3.295836866,4.195697056,0,2.646174797,1.667706821,0.952964858,-0.217461057,0.136653713,0.318642028,0.331910418,-0.109221172,-0.524852098,-1.317010831,0.272597881,0.426876239,79,79,66,0.5,-0.866025404,73,10,6,1,0.450388345,0.406798054,0.130226186
25/05/2025 11:00,35.4,55.85,18.2,0,64,25.5,249,5.5,12.7,81,5.521460918,3.277144733,4.17438727,0,2.617395833,1.871802177,1.393986418,-0.421642956,0.112493451,0.2655066,0.295288809,-0.109221172,-0.337006722,-0.985999613,0.186562196,0.113214191,79,79,66,0.258819045,-0.965925826,73,11,6,1,0.36865732,0.157819045,0.156814343
25/05/2025 12:00,36,50.15,13,0,85.9,32.6,261,7.4,13.6,75,5.568344504,3.514526067,4.464758032,0,2.681021529,2.128231706,1.582995659,-0.741378346,-0.515673344,0.940301653,0.794301057,-0.109221172,-0.225588358,-0.570110432,0.376773359,-0.074983038,79,79,66,1.22E-16,-1,74,12,6,1,-1.81234741,-0.118697824,-0.816308665
25/05/2025 13:00,37,47.48,27.7,0,83.1,32.1,260,9.9,13.4,66,5.564520407,3.499533282,4.432006567,0,2.667228207,2.388762789,1.898011059,-0.891149134,1.260105866,0.897682224,0.738016526,-0.109221172,-0.234676284,-0.147569162,0.335537757,-0.357278882,80,79,67,-0.258819045,-0.965925826,75,13,6,1,4.409782417,-0.678119269,2.391694869
25/05/2025 14:00,37,50.73,24.5,0,79.2,32.1,252,13.4,13.2,55,5.533389489,3.499533282,4.384523515,0,2.653241965,2.667228207,1.898011059,-0.708843868,0.873541684,0.897682224,0.65641525,-0.109221172,-0.308658595,0.304058834,0.293725415,-0.702307135,81,80,68,-0.5,-0.866025404,75,14,6,1,3.056988196,-1.332986709,1.657991777
25/05/2025 15:00,37,47.48,29.5,0,74.5,32,243,15.9,13,46,5.497168225,3.496507561,4.324132656,0,2.63905733,2.827313622,1.898011059,-0.891149134,1.477548218,0.88908112,0.552631461,-0.109221172,-0.394738058,0.563692709,0.251319971,-0.984602978,81,81,68,-0.707106781,-0.707106781,76,15,6,1,5.166258516,-1.868787341,2.804402858
25/05/2025 16:00,36,50.15,29.5,0,71.9,32,234,16.6,12.9,43,5.459585514,3.496507561,4.289088639,0,2.63188884,2.867898902,1.582995659,-0.741378346,1.477548218,0.88908112,0.492407099,-0.109221172,-0.484052988,0.629515779,0.22988953,-1.078701593,82,81,69,-0.866025404,-0.5,77,16,6,1,5.166258516,-1.707579939,2.338952415
25/05/2025 17:00,35.2,55.76,24,0,69.2,31.9,224,16.4,12.8,44,5.416100402,3.493472658,4.251348311,0,2.624668592,2.856470206,1.330983338,-0.426691409,0.813141031,0.880453913,0.427549034,-0.109221172,-0.587394913,0.610980196,0.208304355,-1.047335388,82,82,69,-0.965925826,-0.258819045,77,17,6,1,2.840685959,-1.393985951,1.082277164
25/05/2025 18:00,34,56.03,27.7,0,67.8,31.7,211,15.5,12.4,45,5.356586275,3.487375078,4.231203745,0,2.595254707,2.803360381,0.952964858,-0.411546049,1.260105866,0.86312055,0.392929897,-0.109221172,-0.72882963,0.524844243,0.120370554,-1.015969183,83,82,70,-1,-1.84E-16,78,18,6,1,4.394461793,-0.968182928,1.200836608
25/05/2025 19:00,32,66.57,25.9,0,63.1,30.6,190,13.7,11.3,47,5.252273428,3.453157121,4.160444364,0,2.509599262,2.687847494,0.322934057,0.179683954,1.042663514,0.765850441,0.271327441,-0.109221172,-0.976728047,0.33750014,-0.135699285,-0.953236773,83,83,71,-0.965925826,0.258819045,78,19,6,1,3.600480938,-0.307832618,0.336711559
25/05/2025 20:00,31.8,71.06,20.8,0,59.5,29.1,166,11.3,10,50,5.117993812,3.404525172,4.102643365,0,2.397895273,2.509599262,0.259930977,0.431545691,0.426576849,0.627606216,0.171994415,-0.109221172,-1.295842185,0.048408977,-0.469642127,-0.859138159,84,83,71,-0.866025404,0.5,78,20,6,1,1.45229162,-0.223316621,0.110880537
25/05/2025 21:00,31,70.47,16.6,0,56.3,27.7,149,9.2,8.8,52,5.010635294,3.356897123,4.048300624,0,2.282382386,2.32238772,0.007918656,0.398450274,-0.08078864,0.49221574,0.078604525,-0.109221172,-1.550978609,-0.255219296,-0.814971797,-0.796405749,84,84,72,-0.707106781,0.707106781,79,21,6,1,-0.271199153,-0.006306463,-0.000639737
25/05/2025 22:00,31,70.47,14.8,0,53.4,26.4,137,7.5,7.9,54,4.927253685,3.310543013,3.996364154,0,2.186051277,2.140066163,0.007918656,0.398450274,-0.298230992,0.360446644,-0.010650103,-0.109221172,-1.749134152,-0.550916766,-1.102956894,-0.73367334,85,84,73,-0.5,0.866025404,79,22,6,1,-0.987306527,-0.005809707,-0.002361589
25/05/2025 23:00,31.2,71.34,13.7,0,50.1,25,132,6.1,7.2,55,4.890349128,3.258096538,3.933784497,0,2.104134154,1.960094784,0.070921736,0.447251991,-0.431112429,0.211359007,-0.118195418,-0.109221172,-1.836837456,-0.84280261,-1.347850893,-0.702307135,85,85,73,-0.258819045,0.965925826,79,23,6,1,-1.404605912,-0.049808841,-0.030575242
26/05/2025 0:00,31,70.47,18.4,0,49.6,24.4,145,6.2,7.6,57,4.983606622,3.234749174,3.923951576,0,2.151762203,1.974081026,0.007918656,0.398450274,0.136653713,0.144990328,-0.135093635,-0.109221172,-1.615211973,-0.820119081,-1.205465235,-0.639574725,85,85,74,0,1,79,0,0,0,0.442040485,-0.005064572,0.001082114
26/05/2025 1:00,31,70.47,13,0,49.6,24.1,196,7.1,8.9,57,5.283203729,3.222867846,3.923951576,0,2.292534757,2.091864062,0.007918656,0.398450274,-0.515673344,0.111215721,-0.135093635,-0.109221172,-0.903222503,-0.629093147,-0.78462094,-0.639574725,85,85,75,0.258819045,0.965925826,80,1,0,0,-1.661947039,-0.005064572,-0.00408344
26/05/2025 2:00,30.2,78.85,15.8,0,59,25.7,264,8.3,10.7,58,5.579729826,3.284663565,4.094344562,0,2.459588842,2.2300144,-0.244093664,0.868517392,-0.177429685,0.286880104,0.157732634,-0.109221172,-0.198531256,-0.405034587,-0.285207123,-0.60820852,85,85,75,0.5,0.866025404,81,2,0,0,-0.582796822,0.148459846,0.043309462
26/05/2025 3:00,30,74.62,16.6,0,63.6,26.5,305,8.7,12.4,63,5.723585102,3.314186005,4.168214411,0,2.595254707,2.272125886,-0.307096744,0.631240076,-0.08078864,0.37080244,0.284680536,-0.109221172,0.143339341,-0.336736247,0.120370554,-0.451377496,85,85,76,0.707106781,0.707106781,81,3,0,0,-0.26774858,0.138616559,0.024809928
26/05/2025 4:00,30,79.19,13,0,64.7,27.1,289,7.7,14,75,5.669880923,3.335769576,4.185098925,0,2.708050201,2.163323026,-0.307096744,0.887589327,-0.515673344,0.432157253,0.313697162,-0.109221172,0.015711907,-0.513197719,0.457576486,-0.074983038,85,85,77,0.866025404,0.5,82,4,0,0,-1.720167452,0.023027047,0.158361605
26/05/2025 5:00,30.2,78.85,15.8,0,67.3,28.2,244,6,15.5,91,5.501258211,3.374168709,4.223909767,0,2.803360381,1.945910149,-0.244093664,0.868517392,-0.177429685,0.541313034,0.380394941,-0.109221172,-0.38501825,-0.865807902,0.742509481,0.426876239,85,85,77,0.965925826,0.258819045,82,5,0,0,-0.598677691,-0.104197785,0.043309462
26/05/2025 6:00,30,79.19,9.4,0,69.6,29.2,211,4.6,16.4,103,5.356586275,3.407841924,4.257030144,0,2.856470206,1.722766598,-0.307096744,0.887589327,-0.950558049,0.637034625,0.437313462,-0.109221172,-0.72882963,-1.227712357,0.901283094,0.803270697,85,85,78,1,6.12E-17,83,6,0,0,-3.239351571,-0.246681816,0.291913282
26/05/2025 7:00,30,79.19,13,0,70.1,29.2,205,3.9,16.3,107,5.327876169,3.407841924,4.264087337,0,2.850706502,1.589235205,-0.307096744,0.887589327,-0.515673344,0.637034625,0.449441492,-0.109221172,-0.797058904,-1.444279699,0.884052304,0.928735516,85,85,78,0.965925826,-0.258819045,83,7,0,0,-1.757333241,-0.285211653,0.158361605
26/05/2025 8:00,31.2,73.95,13.7,0,67.1,28.2,212,3.5,15.5,106,5.361292166,3.374168709,4.220977213,0,2.803360381,1.504077397,0.070921736,0.593657144,-0.431112429,0.541313034,0.375355246,-0.109221172,-0.717646128,-1.582392541,0.742509481,0.897369311,85,85,78,0.866025404,-0.5,84,8,0,0,-1.454646068,0.063642989,-0.030575242
26/05/2025 9:00,32,66.57,16.6,0,63.6,26.8,223,3.7,14.8,102,5.411646052,3.325036021,4.168214411,0,2.76000994,1.547562509,0.322934057,0.179683954,-0.08078864,0.401645375,0.284680536,-0.109221172,-0.597980631,-1.511866391,0.612911877,0.771904492,85,85,79,0.707106781,-0.707106781,84,9,0,0,-0.268625138,0.249274249,-0.026089403
26/05/2025 10:00,34,56.03,11.2,0,60.5,25.4,242,4.5,14.2,94,5.493061443,3.27336401,4.119037175,0,2.721295428,1.704748092,0.952964858,-0.411546049,-0.733115696,0.25475928,0.200167747,-0.109221172,-0.404497783,-1.256935596,0.497173538,0.520974854,85,85,79,0.5,-0.866025404,85,10,0,0,-2.399754534,0.496470728,-0.698633495
26/05/2025 11:00,35,55.71,15.8,0,58.2,24.3,265,5.8,13.6,84,5.583496309,3.230804396,4.080921542,0,2.681021529,1.916922612,1.267980258,-0.429496106,-0.177429685,0.133776654,0.134664707,-0.109221172,-0.189580248,-0.91282122,0.376773359,0.207312805,85,85,79,0.258819045,-0.965925826,85,11,0,0,-0.573240606,0.262868544,-0.224977338
26/05/2025 12:00,37,44.7,13,0,87.8,37.8,281,9.9,16.1,83,5.641907071,3.658420247,4.48638665,0,2.839078464,2.388762789,1.898011059,-1.047090255,-0.515673344,1.349344264,0.831470589,-0.109221172,-0.050767667,-0.147569162,0.849289893,0.1759466,85,85,79,1.22E-16,-1,85,12,0,0,-1.886549803,0.333948593,-0.97875371
26/05/2025 13:00,38,42.33,14.8,0,82,34.9,283,13.8,14.8,69,5.648974238,3.580737295,4.418840608,0,2.76000994,2.694627181,2.21302646,-1.180032864,-0.298230992,1.12851784,0.715390367,-0.109221172,-0.033972616,0.348495748,0.612911877,-0.263180267,85,85,80,-0.258819045,-0.965925826,85,13,0,0,-1.067886836,-0.582424895,-0.659993076
26/05/2025 14:00,38,45.04,16.9,0,73.3,32.9,277,19.1,13.1,51,5.627621114,3.523415014,4.308110952,0,2.646174797,3.000719815,2.21302646,-1.028018319,-0.044548247,0.965569932,0.525097605,-0.109221172,-0.084718099,0.844930833,0.272597881,-0.827771954,86,85,81,-0.5,-0.866025404,85,14,0,0,-0.156961962,-1.831881237,-0.098586449
26/05/2025 15:00,38,42.33,18.4,0,65,31.3,265,22.4,11.6,38,5.583496309,3.47506723,4.189654742,0,2.533696814,3.152736022,2.21302646,-1.180032864,0.136653713,0.828133491,0.321526491,-0.109221172,-0.189580248,1.091477696,-0.063658842,-1.235532617,86,86,81,-0.707106781,-0.707106781,85,15,0,0,0.47488084,-2.734266374,0.302418283
26/05/2025 16:00,37,44.7,25.9,0,59.1,30,244,21.9,10.8,36,5.501258211,3.433987204,4.096009842,0,2.468099531,3.131136911,1.898011059,-1.047090255,1.042663514,0.711356836,0.160594475,-0.109221172,-0.38501825,1.056447265,-0.259764129,-1.298265026,86,86,82,-0.866025404,-0.5,85,16,0,0,3.580493165,-2.464121377,1.97898688
26/05/2025 17:00,35.6,53.88,21.8,0,53,28.9,218,19.3,10.4,40,5.38907173,3.39785848,3.988984047,0,2.433613355,3.010620886,1.456989498,-0.532147994,0.547378156,0.608655062,-0.023333074,-0.109221172,-0.651628277,0.860988844,-0.362861715,-1.172800207,85,86,82,-0.965925826,-0.258819045,85,17,0,0,1.859913509,-1.708757585,0.797524225
26/05/2025 18:00,35,49.9,16.6,0,50.2,27.8,194,16.5,9.9,44,5.272999559,3.360375387,3.935739532,0,2.388762789,2.862200881,1.267980258,-0.755401828,-0.08078864,0.502103272,-0.114835623,-0.109221172,-0.927472609,0.620274467,-0.496943994,-1.047335388,85,85,83,-1,-1.84E-16,85,18,0,0,-0.271480157,-1.328000595,-0.102438401
26/05/2025 19:00,34,49.64,24.1,0,47.1,26,176,13.6,9.1,47,5.176149733,3.295836866,3.873282177,0,2.312535424,2.681021529,0.952964858,-0.769986249,0.825221162,0.318642028,-0.222170758,-0.109221172,-1.157635233,0.326429477,-0.724828273,-0.953236773,85,85,83,-0.965925826,0.258819045,85,19,0,0,2.719794328,-0.908401146,0.786406767
26/05/2025 20:00,32.8,59.89,17.3,0,44.7,24,160,10.4,8.3,50,5.081404365,3.218875825,3.822098298,0,2.2300144,2.433613355,0.574946377,-0.195023486,0.003772275,0.099867751,-0.310132034,-0.109221172,-1.382796633,-0.074828455,-0.971527654,-0.859138159,84,85,84,-0.866025404,0.5,85,20,0,0,0.012142485,-0.493958372,0.002168856
26/05/2025 21:00,32,62.7,18.4,0,42,22.1,148,7.9,7.7,52,5.003946306,3.139832618,3.761200116,0,2.163323026,2.186051277,0.322934057,-0.037399548,0.136653713,-0.124825423,-0.414787677,-0.109221172,-1.566874921,-0.476335998,-1.170903766,-0.796405749,84,84,84,-0.707106781,0.707106781,85,21,0,0,0.429069785,-0.25718654,0.044130138
26/05/2025 22:00,31,66.37,13,0,38.9,20.2,136,6.5,7.2,53,4.919980926,3.054001182,3.686376324,0,2.104134154,2.014903021,0.007918656,0.168465168,-0.515673344,-0.36881524,-0.543374964,-0.109221172,-1.766417791,-0.753912096,-1.347850893,-0.765039544,84,84,85,-0.5,0.866025404,85,22,0,0,-1.574867002,-0.006058085,-0.00408344
26/05/2025 23:00,31,76.2,12.6,0,37,18.9,127,5.8,7,53,4.852030264,2.990719732,3.63758616,0,2.079441542,1.916922612,0.007918656,0.719868482,-0.563993867,-0.548703055,-0.627222557,-0.109221172,-1.927901846,-0.91282122,-1.42167029,-0.765039544,83,84,85,-0.258819045,0.965925826,85,23,0,0,-1.686747587,-0.006058085,-0.004466073
27/05/2025 0:00,30,79.19,13,0,30.2,17.5,136,6,7.3,52,4.919980926,2.917770732,3.440418095,0,2.116255515,1.945910149,-0.307096744,0.887589327,-0.515673344,-0.756072452,-0.966062729,-0.109221172,-1.766417791,-0.865807902,-1.311613677,-0.796405749,82,83,85,0,1,85,0,1,0,-1.50461659,0.244573612,0.158361605
27/05/2025 1:00,30,74.62,18.4,0,32.5,17.3,179,6.8,8.2,53,5.192956851,2.90690106,3.511545439,0,2.219203484,2.054123734,-0.307096744,0.631240076,0.136653713,-0.786971263,-0.843827916,-0.109221172,-1.117693288,-0.690302143,-1.003847252,-0.765039544,82,82,85,0.258819045,0.965925826,85,1,1,0,0.397238823,0.234941153,-0.04196591
27/05/2025 2:00,30,77.3,15.8,0,37.5,18.6,239,7.8,9.5,55,5.480638923,2.975529566,3.650658241,0,2.351375257,2.174751721,-0.307096744,0.781571803,-0.177429685,-0.591883571,-0.60475773,-0.109221172,-0.434019776,-0.494662136,-0.608715282,-0.702307135,81,82,85,0.5,0.866025404,86,2,1,0,-0.527947274,0.215676234,0.054488079
27/05/2025 3:00,29,89.51,20.2,0,43.1,20,276,8.2,10.7,60,5.624017506,3.044522438,3.786459782,0,2.459588842,2.219203484,-0.622112145,1.466478666,0.354096065,-0.395760112,-0.371378061,-0.109221172,-0.093282035,-0.422568227,-0.285207123,-0.545476111,81,81,85,0.707106781,0.707106781,86,3,1,0,1.078053415,0.339347313,-0.220287463
27/05/2025 4:00,30,74.62,14.8,0,46.8,21.1,266,7.2,11.7,72,5.587248658,3.095577609,3.867025639,0,2.541601993,2.104134154,-0.307096744,0.631240076,-0.298230992,-0.250627484,-0.232922836,-0.109221172,-0.180662827,-0.609192948,-0.040026041,-0.169081653,80,81,85,0.866025404,0.5,86,4,1,0,-0.923197181,0.051924425,0.091585767
27/05/2025 5:00,30,77.3,17.3,0,49.5,22.1,233,5.5,12.5,86,5.455321115,3.139832618,3.921973336,0,2.602689685,1.871802177,-0.307096744,0.781571803,0.003772275,-0.124825423,-0.138493309,-0.109221172,-0.494187288,-0.985999613,0.142597673,0.270045215,79,80,85,0.965925826,0.258819045,85,5,1,0,0.011844312,-0.082930006,-0.001158453
27/05/2025 6:00,30,74.62,22.3,0,53.6,23.1,208,4.2,13.1,97,5.342334252,3.18221184,4.000033883,0,2.646174797,1.648658626,-0.307096744,0.631240076,0.607778809,-0.004355588,-0.004343547,-0.109221172,-0.762699417,-1.347904068,0.272597881,0.615073468,79,79,85,1,6.12E-17,85,6,1,0,1.934080922,-0.188887059,-0.186646893
