datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,log_co,log_pm2_5,log_pm10,log_precip_mm,log_so2,log_no2,scaled_temp_C,scaled_humidity_%,scaled_windspeed_kph,scaled_log_pm2_5,scaled_log_pm10,scaled_log_precip_mm,scaled_log_co,scaled_log_no2,scaled_log_so2,scaled_o3,aqi_us,aqi_us_lag1,aqi_us_lag24
13/05/2025 7:00,29,74.46,18.4,0,49.8,23.9,209,3.4,15.4,119,5.347107531,3.214867803,3.927896355,0,2.797281335,1.481604541,-0.622112145,0.622265047,0.136653713,0.088474298,-0.128314396,-0.109221172,-0.751355769,-1.61884005,0.724335968,1.305129974,69,70,107
13/05/2025 8:00,30,69.57,17.9,0,52.6,23.9,213,3.2,14.6,118,5.365976015,3.214867803,3.981549068,0,2.747270914,1.435084525,-0.307096744,0.347965739,0.076253059,0.088474298,-0.036110343,-0.109221172,-0.706515008,-1.694288347,0.57482813,1.273763769,68,69,107
13/05/2025 9:00,30,66.17,18.4,0,55.4,23.7,223,3.4,13.8,115,5.411646052,3.206803244,4.032469159,0,2.694627181,1.481604541,-0.307096744,0.157246383,0.136653713,0.065549475,0.051397602,-0.109221172,-0.597980631,-1.61884005,0.417447914,1.179665155,67,68,107
13/05/2025 10:00,32,55.55,25.9,0,53.7,22.9,241,4,13.2,110,5.488937726,3.173878459,4.001863709,0,2.653241965,1.609437912,0.322934057,-0.438471134,1.042663514,-0.028044581,-0.001198926,-0.109221172,-0.414297755,-1.411514021,0.293725415,1.022834131,66,67,107
13/05/2025 11:00,33,55.89,20.8,0,48,21.6,266,5.1,12.7,102,5.587248658,3.117949906,3.891820298,0,2.617395833,1.808288771,0.637949457,-0.419399199,0.426576849,-0.187030589,-0.190312353,-0.109221172,-0.180662827,-1.08900857,0.186562196,0.771904492,66,66,107
13/05/2025 12:00,33,52.5,24.1,0,47.4,20.5,285,7.1,14.8,97,5.655991811,3.068052935,3.879499814,0,2.76000994,2.091864062,0.637949457,-0.609557615,0.825221162,-0.328870846,-0.211485534,-0.109221172,-0.017295426,-0.629093147,0.612911877,0.615073468,65,66,106
13/05/2025 13:00,34,49.64,22.3,0,42.8,20.4,294,9.9,15.4,88,5.686975356,3.063390922,3.779633817,0,2.797281335,2.388762789,0.952964858,-0.769986249,0.607778809,-0.342123376,-0.38310872,-0.109221172,0.056336654,-0.147569162,0.724335968,0.332777625,65,65,104
13/05/2025 14:00,34,55.08,24,0,38.4,20.1,298,13.8,16.1,76,5.700443573,3.04927304,3.673765816,0,2.839078464,2.694627181,0.952964858,-0.46483528,0.813141031,-0.382255751,-0.565046559,-0.109221172,0.088343734,0.348495748,0.849289893,-0.043616833,65,65,101
13/05/2025 15:00,34,52.75,27.7,0,34.1,19.8,296,16.9,16.2,66,5.693732139,3.034952987,3.55820113,0,2.844909384,2.884800713,0.952964858,-0.595534133,1.260105866,-0.422962833,-0.763648489,-0.109221172,0.072394079,0.656927912,0.866721626,-0.357278882,65,65,99
13/05/2025 16:00,34,49.64,20.5,0,31.5,19.8,287,18.4,15.2,61,5.66296048,3.034952987,3.481240089,0,2.785011242,2.965273066,0.952964858,-0.769986249,0.390336457,-0.422962833,-0.895908713,-0.109221172,-0.000734455,0.787441668,0.687654112,-0.514109906,65,65,97
13/05/2025 17:00,33,58.95,22.6,0,31,19.8,272,19,13.5,59,5.609471795,3.034952987,3.465735903,0,2.674148649,2.995732274,0.637949457,-0.247751778,0.644019201,-0.422962833,-0.922553196,-0.109221172,-0.127849769,0.836841809,0.356226654,-0.576842315,66,65,94
13/05/2025 18:00,32,59.03,18.4,0,30.5,20,254,18.9,11.9,57,5.541263545,3.044522438,3.449987546,0,2.557227311,2.990719732,0.322934057,-0.243264264,0.136653713,-0.395760112,-0.949617295,-0.109221172,-0.28994598,0.828712239,0.006686373,-0.639574725,66,66,92
13/05/2025 19:00,32,62.7,20.5,0,29.9,20,230,17.8,10.5,56,5.442417711,3.044522438,3.430756184,0,2.442347035,2.93385687,0.322934057,-0.037399548,0.390336457,-0.395760112,-0.982667059,-0.109221172,-0.524852098,0.736489439,-0.336752084,-0.67094093,66,66,90
13/05/2025 20:00,31,68.45,14.8,0,29.1,19.7,202,15.9,9.3,56,5.313205979,3.0301337,3.404525172,0,2.332143895,2.827313622,0.007918656,0.285140539,-0.298230992,-0.436662438,-1.027745965,-0.109221172,-0.831922461,0.563692709,-0.666208086,-0.67094093,67,66,87
13/05/2025 21:00,30,70.28,13,0,28.5,18.9,184,14,8.4,57,5.220355825,2.990719732,3.384390263,0,2.240709689,2.708050201,-0.307096744,0.387792427,-0.515673344,-0.548703055,-1.062348505,-0.109221172,-1.052579905,0.370265819,-0.939553727,-0.639574725,67,67,85
13/05/2025 22:00,30,70.28,7.6,0,29,18.5,176,11.9,8,59,5.176149733,2.970414466,3.401197382,0,2.197224577,2.557227311,-0.307096744,0.387792427,-1.168000401,-0.606424077,-1.033464888,-0.109221172,-1.157635233,0.125654333,-1.069553935,-0.576842315,67,67,83
13/05/2025 23:00,30,76.04,13.3,0,30.9,18.6,178,9.8,7.9,62,5.187385806,2.975529566,3.46260601,0,2.186051277,2.379546134,-0.307096744,0.710893454,-0.479432952,-0.591883571,-0.927932026,-0.109221172,-1.13093282,-0.162517157,-1.102956894,-0.482743701,67,67,81
14/05/2025 0:00,30,79.19,18.4,0,23.6,16,201,7.8,8,65,5.308267697,2.833213344,3.202746443,0,2.197224577,2.174751721,-0.307096744,0.887589327,0.136653713,-0.996440581,-1.374509724,-0.109221172,-0.843658237,-0.494662136,-1.069553935,-0.388645086,68,67,79
14/05/2025 1:00,29,79.05,16.6,0,26.4,16.7,267,9.3,9.1,65,5.590986981,2.87356464,3.310543013,0,2.312535424,2.332143895,-0.622112145,0.879736177,-0.08078864,-0.88173546,-1.189257571,-0.109221172,-0.171778743,-0.239396283,-0.724828273,-0.388645086,68,68,77
14/05/2025 2:00,28.6,78.63,7.6,0,31.2,18.5,354,11.2,10.8,67,5.872117789,2.970414466,3.471966453,0,2.468099531,2.501435952,-0.748118305,0.856176728,-1.168000401,-0.606424077,-0.91184578,-0.109221172,0.496325759,0.035169345,-0.259764129,-0.325912677,68,68,75
14/05/2025 3:00,28,78.91,9.4,0,35.5,20,404,12,12.9,74,6.003887067,3.044522438,3.597312261,0,2.63188884,2.564949357,-0.937127545,0.871883027,-0.950558049,-0.395760112,-0.696434652,-0.109221172,0.809474104,0.138178302,0.22988953,-0.106349243,68,68,74
14/05/2025 4:00,28,83.78,11.2,0,40.2,21.7,379,10.5,16,92,5.940171253,3.122364924,3.718438256,0,2.833213344,2.442347035,-0.937127545,1.145060457,-0.733115696,-0.174480182,-0.488275418,-0.109221172,0.65805412,-0.060663772,0.83175592,0.458242444,68,68,72
14/05/2025 5:00,28.4,82.85,11.2,0,48.3,24.2,317,7.9,19.6,116,5.762051383,3.226843995,3.897924081,0,3.025291076,2.186051277,-0.811121385,1.092893104,-0.733115696,0.122518569,-0.17982279,-0.109221172,0.234754065,-0.476335998,1.405978774,1.21103136,68,68,71
14/05/2025 6:00,28,83.78,11.2,0,58.9,26.9,270,5.8,21.5,133,5.602118821,3.328626689,4.092676505,0,3.113515309,1.916922612,-0.937127545,1.145060457,-0.733115696,0.411852433,0.15486602,-0.109221172,-0.145324038,-0.91282122,1.669728093,1.744256842,68,68,70
14/05/2025 7:00,29,79.05,7.6,0,63.6,27.6,257,4.7,20.5,137,5.552959585,3.353406718,4.168214411,0,3.068052935,1.740466175,-0.622112145,0.879736177,-1.168000401,0.482293696,0.284680536,-0.109221172,-0.262150461,-1.19900637,1.533816794,1.869721661,68,68,69
14/05/2025 8:00,30.8,73.48,14.8,0,62.6,26.5,259,4,17.9,133,5.560681631,3.314186005,4.15261347,0,2.939161922,1.609437912,-0.055084424,0.567292998,-0.298230992,0.37080244,0.257869778,-0.109221172,-0.243799097,-1.411514021,1.148492766,1.744256842,69,68,68
14/05/2025 9:00,32,62.7,18.4,0,61.9,25.3,269,4.1,15.7,127,5.598421959,3.269568939,4.141546164,0,2.815408719,1.62924054,0.322934057,-0.037399548,0.136653713,0.243971174,0.238850227,-0.109221172,-0.154109592,-1.379397211,0.778528395,1.556059613,69,69,67
14/05/2025 10:00,34,56.03,11.2,0,63.8,25,287,4.7,14.5,120,5.66296048,3.258096538,4.171305603,0,2.740840024,1.740466175,0.952964858,-0.411546049,-0.733115696,0.211359007,0.289992858,-0.109221172,-0.000734455,-1.19900637,0.555602766,1.336496179,69,69,66
14/05/2025 11:00,34.6,56.28,15.5,0,62.2,24.6,312,6,13.7,112,5.746203191,3.242592351,4.146304301,0,2.687847494,1.945910149,1.141974098,-0.397522567,-0.213670077,0.167285835,0.247027252,-0.109221172,0.197090998,-0.865807902,0.397179811,1.08556654,69,69,66
14/05/2025 12:00,36,47.22,13,0,75,27.6,337,9,15.4,101,5.823045895,3.353406718,4.33073334,0,2.797281335,2.302585093,1.582995659,-0.905733556,-0.515673344,0.482293696,0.563974966,-0.109221172,0.379706903,-0.287336106,0.724335968,0.740538287,73,69,65
14/05/2025 13:00,36,47.22,13,0,67.1,27,365,14.3,15.1,87,5.902633333,3.33220451,4.220977213,0,2.778819272,2.727852828,1.582995659,-0.905733556,-0.515673344,0.422022972,0.375355246,-0.109221172,0.568845638,0.402382629,0.669143009,0.30141142,75,73,65
14/05/2025 14:00,36,50.24,17.3,0,56,25.4,394,21.5,14.7,68,5.978885765,3.27336401,4.043051268,0,2.753660712,3.113515309,1.582995659,-0.736329893,0.003772275,0.25475928,0.069583325,-0.109221172,0.750058764,1.027867743,0.593930647,-0.294546472,71,75,65
14/05/2025 15:00,35,46.96,22.3,0,46.4,24.5,403,26.4,14.1,54,6.001414878,3.238678452,3.858622229,0,2.714694744,3.310543013,1.267980258,-0.920317977,0.607778809,0.15615994,-0.247364389,-0.109221172,0.803598971,1.347416318,0.47744057,-0.73367334,71,71,65
14/05/2025 16:00,35,44.17,24.1,0,41,23.3,381,26.8,13.1,50,5.945420609,3.19047635,3.737669618,0,2.646174797,3.325036021,1.267980258,-1.076820036,0.825221162,0.019137625,-0.455225654,-0.109221172,0.670529161,1.370921742,0.272597881,-0.859138159,72,71,65
14/05/2025 17:00,34,56.13,19.9,0,38.5,22.1,339,24.8,11.8,50,5.828945618,3.139832618,3.676300672,0,2.549445171,3.250374492,0.952964858,-0.405936656,0.317855673,-0.124825423,-0.560690322,-0.109221172,0.393727532,1.249832248,-0.016578598,-0.859138159,72,72,66
14/05/2025 18:00,32,59.03,25.9,0,36.6,21.5,299,22.9,10.8,51,5.703782475,3.113515309,3.62700405,0,2.468099531,3.173878459,0.322934057,-0.243264264,1.042663514,-0.199636653,-0.645408279,-0.109221172,0.096278599,1.12576747,-0.259764129,-0.827771954,72,72,66
14/05/2025 19:00,31,70.47,24.1,0,35.7,21.5,262,21.9,10.2,49,5.572154032,3.113515309,3.602776755,0,2.415913778,3.131136911,0.007918656,0.398450274,0.825221162,-0.199636653,-0.687043728,-0.109221172,-0.216535052,1.056447265,-0.415775197,-0.890504364,72,72,66
14/05/2025 20:00,30.8,72.29,15.5,0,35.5,21.7,226,21,9.7,47,5.424950017,3.122364924,3.597312261,0,2.370243741,3.091042453,-0.055084424,0.500541223,-0.213670077,-0.174480182,-0.696434652,-0.109221172,-0.566363893,0.991420234,-0.552307312,-0.953236773,72,72,67
14/05/2025 21:00,30,74.62,13,0,34.1,20.8,204,19.5,9.4,47,5.323009979,3.08190997,3.55820113,0,2.341805806,3.020424886,-0.307096744,0.631240076,-0.515673344,-0.289479971,-0.763648489,-0.109221172,-0.808623354,0.876889422,-0.637323478,-0.953236773,73,72,67
14/05/2025 22:00,30,79.19,13,0,32.1,19.2,196,16.7,8.9,49,5.283203729,3.005682604,3.499533282,0,2.292534757,2.87356464,-0.307096744,0.887589327,-0.515673344,-0.506168656,-0.864471225,-0.109221172,-0.903222503,0.638704732,-0.78462094,-0.890504364,73,73,67
14/05/2025 23:00,29.8,80.1,9.7,0,31,17.7,201,13.3,8.6,52,5.308267697,2.928523524,3.465735903,0,2.261763098,2.660259537,-0.370099824,0.938634802,-0.914317657,-0.725505892,-0.922553196,-0.109221172,-0.843658237,0.292756726,-0.876613851,-0.796405749,73,73,67
15/05/2025 0:00,30,79.19,16.6,0,30.4,16.9,231,12.2,8.8,54,5.446737372,2.884800713,3.446807893,0,2.282382386,2.58021683,-0.307096744,0.887589327,-0.08078864,-0.849795094,-0.955081639,-0.109221172,-0.514586467,0.162939789,-0.814971797,-0.73367334,73,73,68
15/05/2025 1:00,29,83.89,16.6,0,29.5,16.3,313,13.5,9.6,56,5.749392986,2.850706502,3.417726684,0,2.360854001,2.674148649,-0.622112145,1.15123079,-0.08078864,-0.946713436,-1.005058708,-0.109221172,0.204671514,0.315282726,-0.580378257,-0.67094093,73,73,68
15/05/2025 2:00,29.2,82.94,10.8,0,30.7,18.5,419,15.1,10.9,60,6.040254711,2.970414466,3.456316681,0,2.4765384,2.778819272,-0.559109064,1.097941558,-0.781436219,-0.606424077,-0.938740457,-0.109221172,0.895901439,0.485042346,-0.234535847,-0.545476111,73,73,68
15/05/2025 3:00,29,79.05,11.2,0,37.3,19.4,479,15.3,12.9,70,6.173786104,3.015534901,3.645449896,0,2.63188884,2.791165108,-0.622112145,0.879736177,-0.733115696,-0.4781619,-0.613708452,-0.109221172,1.213237433,0.505065389,0.22988953,-0.231814062,73,73,68
15/05/2025 4:00,29,83.89,11.2,0,41.7,21,447,12.9,16.5,92,6.104793232,3.091042453,3.75419892,0,2.862200881,2.63188884,-0.622112145,1.15123079,-0.733115696,-0.263519401,-0.426819474,-0.109221172,1.049276577,0.246743827,0.918415139,0.458242444,73,73,68
15/05/2025 5:00,29,84.09,7.1,0,46.7,22.8,368,9.1,20.7,121,5.910796644,3.169685581,3.864931398,0,3.077312261,2.312535424,-0.622112145,1.162449575,-1.228401054,-0.039963519,-0.236521863,-0.109221172,0.588245662,-0.271198202,1.561497859,1.367862384,73,73,68
15/05/2025 6:00,29,83.89,9.4,0,51,24.4,304,6.1,23,140,5.720311777,3.234749174,3.951243719,0,3.17805383,1.960094784,-0.622112145,1.15123079,-0.950558049,0.144990328,-0.08819114,-0.109221172,0.135560317,-0.84280261,1.862668178,1.963820276,73,73,68
15/05/2025 7:00,29,83.89,11.2,0,53.2,24.4,278,4.7,21.8,143,5.631211782,3.234749174,3.992680908,0,3.126760536,1.740466175,-0.622112145,1.15123079,-0.733115696,0.144990328,-0.016979889,-0.109221172,-0.076184912,-1.19900637,1.709325145,2.05791889,72,73,68
15/05/2025 8:00,30,77.3,11.2,0,53.9,23.7,267,4.1,18.7,138,5.590986981,3.206803244,4.005513349,0,2.980618636,1.62924054,-0.307096744,0.781571803,-0.733115696,0.065549475,0.005073106,-0.109221172,-0.171778743,-1.379397211,1.272429009,1.901087866,72,72,69
15/05/2025 9:00,31,70.47,0,0,58.2,23.7,268,4.2,16.1,131,5.59471138,3.206803244,4.080921542,0,2.839078464,1.648658626,0.007918656,0.398450274,-2.086090333,0.065549475,0.134664707,-0.109221172,-0.162927746,-1.347904068,0.849289893,1.681524432,72,72,69
15/05/2025 10:00,32,66.57,11.2,0,65.4,24.4,285,4.7,14.9,125,5.655991811,3.234749174,4.195697056,0,2.766319109,1.740466175,0.322934057,0.179683954,-0.733115696,0.144990328,0.331910418,-0.109221172,-0.017295426,-1.19900637,0.631773351,1.493327203,72,72,69
15/05/2025 11:00,34,61.63,16.9,0,68,24.6,314,5.9,14.2,118,5.752572639,3.242592351,4.234106505,0,2.721295428,1.931521412,0.952964858,-0.097420051,-0.044548247,0.167285835,0.39791839,-0.109221172,0.212227927,-0.889144217,0.497173538,1.273763769,72,72,69
15/05/2025 12:00,34,56.03,14.8,0,68.2,23.3,340,9.3,14,103,5.831882477,3.19047635,4.237000863,0,2.708050201,2.332143895,0.952964858,-0.411546049,-0.298230992,0.019137625,0.402892445,-0.109221172,0.40070695,-0.239396283,0.457576486,0.803270697,81,72,73
15/05/2025 13:00,34,56.03,16.6,0,64.3,23.8,360,16.4,14.1,87,5.888877958,3.210843653,4.178992036,0,2.714694744,2.856470206,0.952964858,-0.411546049,-0.08078864,0.077034996,0.303202261,-0.109221172,0.536156129,0.610980196,0.47744057,0.30141142,83,81,75
15/05/2025 14:00,35,55.71,14.8,0,54.7,23.5,377,26.1,14.2,66,5.934894196,3.198673118,4.019980147,0,2.721295428,3.299533728,1.267980258,-0.429496106,-0.298230992,0.042438269,0.029934802,-0.109221172,0.645513248,1.329560953,0.497173538,-0.357278882,76,83,71
15/05/2025 15:00,34,56.03,22.3,0,45.4,24.2,382,32.5,14,50,5.948034989,3.226843995,3.837299459,0,2.708050201,3.511545439,0.952964858,-0.411546049,0.607778809,0.122518569,-0.28400831,-0.109221172,0.67674221,1.673411278,0.457576486,-0.859138159,71,76,71
15/05/2025 16:00,34,56.03,20.5,0,41,23.7,370,32.8,13.3,45,5.916202063,3.206803244,3.737669618,0,2.660259537,3.520460802,0.952964858,-0.411546049,0.390336457,0.065549475,-0.455225654,-0.109221172,0.601091584,1.687870624,0.314704685,-1.015969183,71,71,72
15/05/2025 17:00,34,59.45,16.9,0,37.3,22.3,346,29.8,12.3,46,5.84932478,3.148453361,3.645449896,0,2.587764035,3.42751469,0.952964858,-0.219704814,-0.044548247,-0.100319559,-0.613708452,-0.109221172,0.442158404,1.537126352,0.097976938,-0.984602978,71,71,72
15/05/2025 18:00,33,59.26,18.4,0,33.3,20.3,319,26.5,11.3,47,5.768320996,3.058707073,3.535145354,0,2.509599262,3.314186005,0.637949457,-0.230362661,0.136653713,-0.35543798,-0.803270642,-0.109221172,0.249653737,1.353324688,-0.135699285,-0.953236773,71,71,72
15/05/2025 19:00,32,62.7,16.6,0,31.7,19,290,23.7,10.3,48,5.673323267,2.995732274,3.487375078,0,2.424802726,3.206803244,0.322934057,-0.037399548,-0.08078864,-0.534454089,-0.885365522,-0.109221172,0.023892603,1.179166397,-0.389201389,-0.921870569,71,71,72
15/05/2025 20:00,31.2,71.34,11.9,0,31.9,18.7,258,20.6,9.3,49,5.556828062,2.980618636,3.493472658,0,2.332143895,3.072693315,0.070921736,0.447251991,-0.648554782,-0.577417063,-0.874886619,-0.109221172,-0.252957065,0.961660758,-0.666208086,-0.890504364,71,71,72
15/05/2025 21:00,31,70.47,14.8,0,32.7,19.2,234,18,8.5,50,5.459585514,3.005682604,3.517497837,0,2.251291799,2.944438979,0.007918656,0.398450274,-0.298230992,-0.506168656,-0.833598513,-0.109221172,-0.484052988,0.75365199,-0.907918155,-0.859138159,70,71,73
15/05/2025 22:00,30,79.19,14.8,0,38.4,21.7,215,16.2,8,48,5.375278408,3.122364924,3.673765816,0,2.197224577,2.844909384,-0.307096744,0.887589327,-0.298230992,-0.174480182,-0.565046559,-0.109221172,-0.684407967,0.592230323,-1.069553935,-0.921870569,70,70,73
15/05/2025 23:00,30,80.12,11.2,0,38.4,21.9,203,14.9,7.7,46,5.318119994,3.131136911,3.673765816,0,2.163323026,2.766319109,-0.307096744,0.93975668,-0.733115696,-0.149544384,-0.565046559,-0.109221172,-0.820244355,0.464769008,-1.170903766,-0.984602978,70,70,73
16/05/2025 0:00,30,79.19,11.2,0,34,19.2,214,13.2,7.9,48,5.370638028,3.005682604,3.555348061,0,2.186051277,2.653241965,-0.307096744,0.887589327,-0.733115696,-0.506168656,-0.768551587,-0.109221172,-0.695435782,0.281375305,-1.102956894,-0.921870569,71,70,73
16/05/2025 1:00,29,79.05,9.4,0,29.8,17.8,271,13.3,8.9,52,5.605802066,2.93385687,3.42751469,0,2.292534757,2.660259537,-0.622112145,0.879736177,-0.950558049,-0.710344989,-0.988237679,-0.109221172,-0.136570842,0.292756726,-0.78462094,-0.796405749,71,71,73
16/05/2025 2:00,29,81.13,7.1,0,30.5,17.5,350,13.4,10.3,58,5.860786223,2.917770732,3.449987546,0,2.424802726,2.667228207,-0.622112145,0.996411548,-1.228401054,-0.756072452,-0.949617295,-0.109221172,0.469396408,0.304058834,-0.389201389,-0.60820852,71,71,73
16/05/2025 3:00,29,79.05,7.6,0,31.9,17,394,12.6,11.6,67,5.978885765,2.890371758,3.493472658,0,2.533696814,2.610069793,-0.622112145,0.879736177,-1.168000401,-0.833958493,-0.874886619,-0.109221172,0.750058764,0.211356695,-0.063658842,-0.325912677,71,71,73
16/05/2025 4:00,29,79.05,5.4,0,34,18,365,10.2,12.8,82,5.902633333,2.944438979,3.555348061,0,2.624668592,2.415913778,-0.622112145,0.879736177,-1.433763276,-0.680263622,-0.768551587,-0.109221172,0.568845638,-0.103534442,0.208304355,0.144580396,71,71,73
16/05/2025 5:00,28.8,82.45,4.6,0,35.5,18.3,301,7,14,100,5.710427017,2.960105096,3.597312261,0,2.708050201,2.079441542,-0.685115225,1.070455533,-1.530404321,-0.635730137,-0.696434652,-0.109221172,0.112069287,-0.64924056,0.457576486,0.709172083,70,71,73
16/05/2025 6:00,29,79.05,7.6,0,36.2,18.1,252,4.6,14.7,114,5.533389489,2.949688335,3.616308761,0,2.753660712,1.722766598,-0.622112145,0.879736177,-1.168000401,-0.665341474,-0.663788505,-0.109221172,-0.308658595,-1.227712357,0.593930647,1.14829895,70,70,73
16/05/2025 7:00,29,79.05,0,0,36.8,18,237,3.6,14.4,120,5.472270674,2.944438979,3.632309103,0,2.734367509,1.526056303,-0.622112145,0.879736177,-2.086090333,-0.680263622,-0.636291363,-0.109221172,-0.453906836,-1.546746141,0.536252966,1.336496179,70,70,72
16/05/2025 8:00,30,76.04,11.2,0,38.4,18.3,238,3.3,13.6,121,5.476463552,2.960105096,3.673765816,0,2.681021529,1.458615023,-0.307096744,0.710893454,-0.733115696,-0.635730137,-0.565046559,-0.109221172,-0.443942503,-1.656125506,0.376773359,1.367862384,69,70,72
16/05/2025 9:00,30,70.28,13,0,40.9,19,249,3.7,13.2,119,5.521460918,2.995732274,3.735285827,0,2.653241965,1.547562509,-0.307096744,0.387792427,-0.515673344,-0.534454089,-0.459322283,-0.109221172,-0.337006722,-1.511866391,0.293725415,1.305129974,68,69,72
16/05/2025 10:00,32,62.7,18.4,0,43.5,19.9,275,4.2,13.6,116,5.620400866,3.039749159,3.795489189,0,2.681021529,1.648658626,0.322934057,-0.037399548,0.136653713,-0.409328933,-0.355860712,-0.109221172,-0.101876944,-1.347904068,0.376773359,1.21103136,68,68,72
16/05/2025 11:00,33,58.95,18.4,0,45.4,20.5,310,5.3,14.4,112,5.739792912,3.068052935,3.837299459,0,2.734367509,1.840549633,0.637949457,-0.247751778,0.136653713,-0.328870846,-0.28400831,-0.109221172,0.181857037,-1.036686423,0.536252966,1.08556654,68,68,72
16/05/2025 12:00,34,52.75,24.1,0,47.8,21.3,339,8,14.6,100,5.828945618,3.104586678,3.887730313,0,2.747270914,2.197224577,0.952964858,-0.595534133,0.825221162,-0.225017738,-0.197341135,-0.109221172,0.393727532,-0.458214626,0.57482813,0.709172083,67,68,81
16/05/2025 13:00,34,49.64,25.9,0,47.8,21.4,357,14,14.9,84,5.880532986,3.109060959,3.887730313,0,2.766319109,2.708050201,0.952964858,-0.769986249,1.042663514,-0.212298868,-0.197341135,-0.109221172,0.516324388,0.370265819,0.631773351,0.207312805,67,67,83
16/05/2025 14:00,34.4,50.48,20.8,0,44.7,20.7,368,22.4,15.4,61,5.910796644,3.077312261,3.822098298,0,2.797281335,3.152736022,1.078971018,-0.72286735,0.426576849,-0.302549707,-0.310132034,-0.109221172,0.588245662,1.091477696,0.724335968,-0.514109906,67,67,76
16/05/2025 15:00,35,46.96,31.7,0,39.3,21.3,363,28.3,15.5,44,5.897153868,3.104586678,3.696351469,0,2.803360381,3.377587516,1.267980258,-0.920317977,1.743311093,-0.225017738,-0.52623233,-0.109221172,0.555823743,1.45615217,0.742509481,-1.047335388,67,67,71
16/05/2025 16:00,35,44.17,16.6,0,37.1,21.1,331,30,15.1,37,5.805134969,3.095577609,3.640214282,0,2.778819272,3.433987204,1.267980258,-1.076820036,-0.08078864,-0.250627484,-0.622706037,-0.109221172,0.337141769,1.547623773,0.669143009,-1.266898822,66,67,71
16/05/2025 17:00,34.8,47.79,18.4,0,35.4,20.7,282,29.4,14.4,36,5.645446898,3.077312261,3.594568775,0,2.734367509,3.414442608,1.204977178,-0.873760017,0.136653713,-0.302549707,-0.701149428,-0.109221172,-0.042355305,1.51592545,0.536252966,-1.298265026,66,66,71
16/05/2025 18:00,33,55.79,13,0,33.5,19.8,240,27.4,13.3,36,5.484796933,3.034952987,3.540959324,0,2.660259537,3.346389145,0.637949457,-0.425008591,-0.515673344,-0.422962833,-0.793279132,-0.109221172,-0.424138307,1.40555322,0.314704685,-1.298265026,66,66,71
16/05/2025 19:00,32,59.03,18.4,0,30.9,18.1,213,23.7,11.7,38,5.365976015,2.949688335,3.46260601,0,2.541601993,3.206803244,0.322934057,-0.243264264,0.136653713,-0.665341474,-0.927932026,-0.109221172,-0.706515008,1.179166397,-0.040026041,-1.235532617,66,66,71
16/05/2025 20:00,31,69.76,15.5,0,28.9,16.7,193,18.8,9.7,42,5.267858159,2.87356464,3.39785848,0,2.370243741,2.985681938,0.007918656,0.358623585,-0.213670077,-0.88173546,-1.039202906,-0.109221172,-0.939691093,0.820541713,-0.552307312,-1.110067798,66,66,71
16/05/2025 21:00,30,70.28,16.6,0,28.8,16.4,180,14.7,8.2,46,5.198497031,2.856470206,3.394508394,0,2.219203484,2.753660712,-0.307096744,0.387792427,-0.08078864,-0.930329168,-1.044960147,-0.109221172,-1.104527106,0.444239039,-1.003847252,-0.984602978,66,66,70
16/05/2025 22:00,30,70.28,11.2,0,28.2,16,171,12.5,7.3,47,5.147494477,2.833213344,3.374168709,0,2.116255515,2.602689685,-0.307096744,0.387792427,-0.733115696,-0.996440581,-1.079914601,-0.109221172,-1.225734156,0.199387298,-1.311613677,-0.953236773,65,66,70
16/05/2025 23:00,30,73.35,11.9,0,28.8,15.7,169,11.1,6.9,48,5.135798437,2.815408719,3.394508394,0,2.066862759,2.493205453,-0.307096744,0.560000787,-0.648554782,-1.047053123,-1.044960147,-0.109221172,-1.253529676,0.021820743,-1.459274984,-0.921870569,65,65,70
17/05/2025 0:00,30,70.28,18.4,0,29.2,15.9,184,12.3,7.5,47,5.220355825,2.827313622,3.407841924,0,2.140066163,2.587764035,-0.307096744,0.387792427,0.136653713,-1.013211501,-1.022046011,-0.109221172,-1.052579905,0.175180193,-1.24043094,-0.953236773,64,65,71
17/05/2025 1:00,30,70.28,13,0,30.4,16,234,12.4,9.7,49,5.459585514,2.833213344,3.446807893,0,2.370243741,2.595254707,-0.307096744,0.387792427,-0.515673344,-0.996440581,-0.955081639,-0.109221172,-0.484052988,0.187328909,-0.552307312,-0.890504364,64,64,71
17/05/2025 2:00,29.8,73.32,9.7,0,35,17.3,300,12.4,12.8,53,5.707110265,2.90690106,3.583518938,0,2.624668592,2.595254707,-0.370099824,0.558317969,-0.914317657,-0.786971263,-0.720138956,-0.109221172,0.104187058,0.187328909,0.208304355,-0.765039544,64,64,71
17/05/2025 3:00,29,74.46,13,0,41.1,18.1,337,11.7,15.3,60,5.823045895,2.949688335,3.740047741,0,2.791165108,2.541601993,-0.622112145,0.622265047,-0.515673344,-0.665341474,-0.451138768,-0.109221172,0.379706903,0.100312475,0.706051301,-0.545476111,64,64,71
17/05/2025 4:00,29,74.46,14.8,0,45.3,18.7,317,9.6,16.9,75,5.762051383,2.980618636,3.835141961,0,2.884800713,2.360854001,-0.622112145,0.622265047,-0.298230992,-0.577417063,-0.287716045,-0.109221172,0.234754065,-0.192832916,0.985978098,-0.074983038,64,64,71
